tune 2.6172709137E+01 1.4280961435E+01
chrom 0.0000000000E+00 0.0000000000E+00
alphac 2.3870971049E-04
energy 3.0000000000E+00
# i      name           s         alphax    betax     nux          etax      etapx     alphay    betay     nuy       etay      etapy     xcod      ycod      dSx       dSy       dipx      dipy      tmatrix
#                      [m]                   [m]                   [m]                            [m]                [m]                 [m]        [m]      [m]       [m]       [rad]     [rad]            
#
   0           begin 0.000000 0.0001050132 9.8791326704 0.0000000000 0.1200759635 0.0001306291 0.0072642341 6.0422780290 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
 778 vc              200.070000 -6.2590695000 14.1635541396 9.9162181816 0.1161883340 0.0452304115 2.0476767307 7.1140615374 5.4531728036 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 1.0320290364 -5.9845039004 0.0000000000 0.0000000000 -0.0065103654 0.0000000000 0.4985013943 -1.9217323046 0.0000000000 0.0000000000 -0.0139812286 0.0000000000 -0.0000000000 -0.0000000000 -1.0416935913 1.8859554332 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2542609218 -1.4203070646 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 779 s5              200.195000 -6.6094199168 15.7712619087 9.9175485634 0.1218341316 0.0451999792 1.9547913642 6.6140285511 5.4560716720 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 1.0943417107 -6.2247204385 0.0000000000 0.0000000000 -0.0082580190 0.0000000000 0.4985013943 -1.9217323046 0.0000000000 0.0000000000 -0.0139812286 0.0000000000 -0.0000000000 -0.0000000000 -1.0099109761 1.7084170501 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2542609218 -1.4203070646 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 780 ds2b            200.320000 -6.9633876196 17.4669406873 9.9187465593 0.1274779986 0.0451999792 1.8637237812 6.1369735977 5.4591928009 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 1.1566543850 -6.4649369766 0.0000000000 0.0000000000 -0.0100056725 0.0000000000 0.4985013943 -1.9217323046 0.0000000000 0.0000000000 -0.0139812286 0.0000000000 -0.0000000000 -0.0000000000 -0.9781283609 1.5308786670 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.2542609218 -1.4203070646 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 781 qs2             200.920000 8.9757306752 15.9774411037 9.9239523710 0.1187907875 -0.0728532831 -4.2070726562 7.3314122824 5.4747825140 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 1.1260501774 -5.8213117684 0.0000000000 0.0000000000 -0.0150259431 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.0920879761 1.0381873649 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 782 ds3aa1          201.250000 7.2920190694 10.6120015764 9.9279840966 0.0947752680 -0.0728532831 -5.0483113670 10.3840288863 5.4808001327 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.9294326433 -4.5118035467 0.0000000000 0.0000000000 -0.0156797564 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.3070342863 0.9403514222 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 783 bpm             201.250000 7.2920190694 10.6120015764 9.9279840966 0.0947752680 -0.0728532831 -5.0483113670 10.3840288863 5.4808001327 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.9294326433 -4.5118035467 0.0000000000 0.0000000000 -0.0156797564 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.3070342863 0.9403514222 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 784 ds3ab1          201.345000 6.8073142132 9.2732929446 9.9295074387 0.0878617093 -0.0728532831 -5.2904861474 11.3656807922 5.4821911498 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.8728306259 -4.1348239072 0.0000000000 0.0000000000 -0.0158679754 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.3689127696 0.9121865297 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 785 s6              201.470000 6.1678159684 7.6523028909 9.9318679047 0.0787661453 -0.0728343757 -5.6062548132 12.7270397053 5.4838443991 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.7983542872 -3.6387980656 0.0000000000 0.0000000000 -0.0161156320 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.4503318265 0.8751274605 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 786 hc              201.470000 6.1678159684 7.6523028909 9.9318679047 0.0787661453 -0.0728343757 -5.6062548132 12.7270397053 5.4838443991 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.7983542872 -3.6387980656 0.0000000000 0.0000000000 -0.0161156320 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.4503318265 0.8751274605 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 787 vc              201.470000 6.1678159684 7.6523028909 9.9318679047 0.0787661453 -0.0728343757 -5.6062548132 12.7270397053 5.4838443991 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.7983542872 -3.6387980656 0.0000000000 0.0000000000 -0.0161156320 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.4503318265 0.8751274605 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 788 s6              201.595000 5.5291693925 6.1909902921 9.9347568705 0.0696726946 -0.0728193669 -5.9217387250 14.1672608410 5.4853251835 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.7238779485 -3.1427722241 0.0000000000 0.0000000000 -0.0163632885 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.5317508834 0.8380683913 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 789 ds3b            201.720000 4.8920631501 4.8890442614 9.9383712865 0.0605801430 -0.0728193669 -6.2397905529 15.6866257150 5.4866589856 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.6494016098 -2.6467463826 0.0000000000 0.0000000000 -0.0166109451 0.0000000000 -0.5958107095 3.9682067323 0.0000000000 0.0000000000 -0.0019812526 0.0000000000 -0.0000000000 -0.0000000000 -1.6131699403 0.8010093221 -0.0000000000 0.0000000000 -0.0000000000 -0.0000000000 -0.6513524553 -0.2964725535 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 790 qs3             202.020000 2.3610814438 2.7960008719 9.9515486889 0.0419352303 -0.0528361203 0.1725317884 17.5809398977 5.4894764830 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.5058471340 -1.5905555330 0.0000000000 0.0000000000 -0.0182076991 0.0000000000 -0.3706212927 3.1422412836 0.0000000000 0.0000000000 -0.0087683538 0.0000000000 -0.0000000000 -0.0000000000 -1.7104238269 0.6669702469 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0093860336 -0.5883104464 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 791 ds4             202.340000 1.6090214043 1.5262584818 9.9762887378 0.0250460017 -0.0528361203 0.1537986375 17.4765709211 5.4923805654 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 0.3872483204 -0.5850383222 0.0000000000 0.0000000000 -0.0210135723 0.0000000000 -0.3706212927 3.1422412836 0.0000000000 0.0000000000 -0.0087683538 0.0000000000 -0.0000000000 -0.0000000000 -1.7074202961 0.4787109040 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0093860336 -0.5883104464 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 -0.0111836076 0.0711595373 0.0000000000 0.0000000000 0.0477651085 1.0000000000
 792 bend            203.440000 -0.9688311484 0.8244074024 10.2602717110 0.0389680285 0.0782496853 0.3538288111 16.9136572757 5.5025647494 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.0192718278 2.8615644994 0.0000000000 0.0000000000 0.0412608383 0.0000000000 -0.3706212924 3.1422412857 0.0000000000 0.0000000000 0.1223185562 0.0000000000 -0.0000000000 -0.0000000000 -1.6824466432 -0.1725377443 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0358258223 -0.5906984911 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 793 ge              203.440000 -0.9688311484 0.8244074024 10.2602717110 0.0389680285 0.0782496853 0.3538288111 16.9136572757 5.5025647494 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.0192718278 2.8615644994 0.0000000000 0.0000000000 0.0412608383 0.0000000000 -0.3706212924 3.1422412857 0.0000000000 0.0000000000 0.1223185562 0.0000000000 -0.0000000000 -0.0000000000 -1.6824466432 -0.1725377443 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0358258223 -0.5906984911 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 794 dc5             203.990000 -2.2614924361 2.6001196755 10.3215292547 0.0819585050 0.0782496853 0.3172595008 16.5447593242 5.5077956432 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.2231135386 4.5897972066 0.0000000000 0.0000000000 0.1085360442 0.0000000000 -0.3706212924 3.1422412857 0.0000000000 0.0000000000 0.1223185562 0.0000000000 -0.0000000000 -0.0000000000 -1.6627424410 -0.4974219144 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0358258223 -0.5906984911 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 795 gs              203.990000 -2.2614924361 2.6001196755 10.3215292547 0.0819585050 0.0782496853 0.3172595008 16.5447593242 5.5077956432 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.2231135386 4.5897972066 0.0000000000 0.0000000000 0.1085360442 0.0000000000 -0.3706212924 3.1422412857 0.0000000000 0.0000000000 0.1223185562 0.0000000000 -0.0000000000 -0.0000000000 -1.6627424410 -0.4974219144 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0358258223 -0.5906984911 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 796 qs4             204.290000 -4.2882149712 4.5058374696 10.3357048780 0.1095685935 0.1074290696 5.0156168251 14.8948227388 5.5107892755 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.3463692654 5.7600188631 0.0000000000 0.0000000000 0.1508346566 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.5761669614 -0.6491897531 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 797 dc6aa           204.385000 -4.6967817424 5.3589482015 10.3387803462 0.1197632436 0.1074290696 4.8488804648 13.9582048631 5.5118373166 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.3898205521 6.2083272055 0.0000000000 0.0000000000 0.1662088550 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.5251607513 -0.6884541791 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 798 bpm             204.385000 -4.6967817424 5.3589482015 10.3387803462 0.1197632436 0.1074290696 4.8488804648 13.9582048631 5.5118373166 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.3898205521 6.2083272055 0.0000000000 0.0000000000 0.1662088550 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.5251607513 -0.6884541791 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 799 dc6ab           204.565000 -5.4709082562 7.1881376140 10.3433943029 0.1390794226 0.1074290696 4.5329589400 12.2703916643 5.5140252102 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.4721493059 7.0577535384 0.0000000000 0.0000000000 0.1953389153 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.4285174058 -0.7628499337 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 800 sd              204.690000 -6.0108714486 8.6225592884 10.3459200659 0.1524958749 0.1074693619 4.3166500838 11.1647852857 5.5157240224 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.5293220516 7.6476329362 0.0000000000 0.0000000000 0.2155681237 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.3614039714 -0.8145136521 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 801 hc              204.690000 -6.0108714486 8.6225592884 10.3459200659 0.1524958749 0.1074693619 4.3166500838 11.1647852857 5.5157240224 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.5293220516 7.6476329362 0.0000000000 0.0000000000 0.2155681237 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.3614039714 -0.8145136521 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 802 vc              204.690000 -6.0108714486 8.6225592884 10.3459200659 0.1524958749 0.1074693619 4.3166500838 11.1647852857 5.5157240224 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.5293220516 7.6476329362 0.0000000000 0.0000000000 0.2155681237 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.3614039714 -0.8145136521 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 803 sd              204.815000 -6.5519229808 10.1920303455 10.3480411862 0.1659178367 0.1075174064 4.1000023621 10.1132680028 5.5175952661 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.5864947973 8.2375123341 0.0000000000 0.0000000000 0.2357973322 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.2942905370 -0.8661773705 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 804 dc6b            205.240000 -8.3826799711 16.5357866043 10.3532496760 0.2115629942 0.1075174064 3.3519608754 6.9479050661 5.5256636450 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.7808821327 10.2431022867 0.0000000000 0.0000000000 0.3045766411 0.0000000000 -0.4573819656 4.7190351828 0.0000000000 0.0000000000 0.1618336679 0.0000000000 -0.0000000000 -0.0000000000 -1.0661048600 -1.0418340132 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.5369074752 -0.4133097474 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 805 qs5             205.540000 0.0006154156 19.1778795216 10.3558653119 0.2278776209 0.0000484352 0.0995007023 5.9602737464 5.5332624603 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8588873745 10.8913588719 0.0000000000 0.0000000000 0.3301518258 0.0000000000 -0.0563569111 -0.4496476117 0.0000000000 0.0000000000 0.0066033035 0.0000000000 -0.0000000000 -0.0000000000 -0.9793223783 -1.2452727780 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0486158120 -0.9592960128 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 806 dc7             205.795000 -0.0126741873 19.1809528370 10.3579802895 0.2278899717 0.0000484352 0.0563173461 5.9205617409 5.5400928102 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8732583868 10.7766987310 0.0000000000 0.0000000000 0.3318356682 0.0000000000 -0.0563569111 -0.4496476117 0.0000000000 0.0000000000 0.0066033035 0.0000000000 0.0000000000 -0.0000000000 -0.9669253462 -1.4898932613 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0486158120 -0.9592960128 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 807 sf              205.920000 -0.0076732940 19.1834949426 10.3590168554 0.2278874832 -0.0000883604 0.0316023087 5.9095780354 5.5434546116 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8803030007 10.7204927795 0.0000000000 0.0000000000 0.3326610811 0.0000000000 -0.0563569111 -0.4496476117 0.0000000000 0.0000000000 0.0066033035 0.0000000000 0.0000000000 -0.0000000000 -0.9608483697 -1.6098052629 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0486158120 -0.9592960128 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 808 hc              205.920000 -0.0076732940 19.1834949426 10.3590168554 0.2278874832 -0.0000883604 0.0316023087 5.9095780354 5.5434546116 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8803030007 10.7204927795 0.0000000000 0.0000000000 0.3326610811 0.0000000000 -0.0563569111 -0.4496476117 0.0000000000 0.0000000000 0.0066033035 0.0000000000 0.0000000000 -0.0000000000 -0.9608483697 -1.6098052629 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0486158120 -0.9592960128 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 809 vc              205.920000 -0.0076732940 19.1834949426 10.3590168554 0.2278874832 -0.0000883604 0.0316023087 5.9095780354 5.5434546116 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8803030007 10.7204927795 0.0000000000 0.0000000000 0.3326610811 0.0000000000 -0.0563569111 -0.4496476117 0.0000000000 0.0000000000 0.0066033035 0.0000000000 0.0000000000 -0.0000000000 -0.9608483697 -1.6098052629 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0486158120 -0.9592960128 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
 810 sf              206.045000 -0.0026708291 19.1847872678 10.3600533176 0.2278679100 -0.0002251408 0.0068969761 5.9047683668 5.5468209066 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000E+00 0.0000000000E+00 -0.8873476146 10.6642868280 0.0000000000 0.0000000000 0.3334864941 0.0000000000 -0.0563569111 -0.4496476117 0.0000000000 0.0000000000 0.0066033035 0.0000000000 0.0000000000 -0.0000000000 -0.9547713932 -1.7297172645 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0486158120 -0.9592960128 -0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0129348431 0.2203709283 0.0000000000 0.0000000000 0.0475189366 1.0000000000
