# 2011-04-13T18:38:43
SR:C15-BI:G06B{BPM:H1}SA:Y-I; HANDLE=READBACK, CELL=C15, DEV_NAME=PH1G6C15B, ELEM_NAME=PH1G6C15B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=1719, S_POSITION=417.442, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C15-BI:G06B{BPM:H2}BBA:X; HANDLE=READBACK, CELL=C15, DEV_NAME=PH2G6C15B, ELEM_NAME=PH2G6C15B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=1705, S_POSITION=414.917, SYMMETRY=B,; ~tags= HLA.X
SR:C15-BI:G06B{BPM:H2}BBA:Y; HANDLE=READBACK, CELL=C15, DEV_NAME=PH2G6C15B, ELEM_NAME=PH2G6C15B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=1705, S_POSITION=414.917, SYMMETRY=B,; ~tags= HLA.Y
SR:C15-BI:G06B{BPM:H2}GOLDEN:X; HANDLE=SETPOINT, CELL=C15, DEV_NAME=PH2G6C15B, ELEM_NAME=PH2G6C15B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=1705, S_POSITION=414.917, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.X
SR:C15-BI:G06B{BPM:H2}GOLDEN:Y; HANDLE=SETPOINT, CELL=C15, DEV_NAME=PH2G6C15B, ELEM_NAME=PH2G6C15B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=1705, S_POSITION=414.917, SYMMETRY=B,; ~tags=HLA.OFFSET HLA.EPUT HLA.Y
SR:C15-BI:G06B{BPM:H2}SA:X-I; HANDLE=READBACK, CELL=C15, DEV_NAME=PH2G6C15B, ELEM_NAME=PH2G6C15B, ELEM_TYPE=BPMX, GIRDER=G6, LENGTH=0.0, ORDINAL=1705, S_POSITION=414.917, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C15-BI:G06B{BPM:H2}SA:Y-I; HANDLE=READBACK, CELL=C15, DEV_NAME=PH2G6C15B, ELEM_NAME=PH2G6C15B, ELEM_TYPE=BPMY, GIRDER=G6, LENGTH=0.0, ORDINAL=1705, S_POSITION=414.917, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G01A{HFCor:FL1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=FL1G1C15A, ELEM_NAME=FXL1G1C15A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=1616, S_POSITION=393.17, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G01A{HFCor:FL1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=FL1G1C15A, ELEM_NAME=FXL1G1C15A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=1616, S_POSITION=393.17, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G01A{HFCor:FL2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=FL2G1C15A, ELEM_NAME=FXL2G1C15A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=1625, S_POSITION=398.967, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G01A{HFCor:FL2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=FL2G1C15A, ELEM_NAME=FXL2G1C15A, ELEM_TYPE=TRIMX, GIRDER=G1, LENGTH=0.044, ORDINAL=1625, S_POSITION=398.967, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G01A{VFCor:FL1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=FL1G1C15A, ELEM_NAME=FYL1G1C15A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=1617, S_POSITION=393.17, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G01A{VFCor:FL1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=FL1G1C15A, ELEM_NAME=FYL1G1C15A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=1617, S_POSITION=393.17, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C15-MG:G01A{VFCor:FL2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=FL2G1C15A, ELEM_NAME=FYL2G1C15A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=1626, S_POSITION=398.967, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G01A{VFCor:FL2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=FL2G1C15A, ELEM_NAME=FYL2G1C15A, ELEM_TYPE=TRIMY, GIRDER=G1, LENGTH=0.044, ORDINAL=1626, S_POSITION=398.967, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C15-MG:G02A{HCor:L1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CL1G2C15A, ELEM_NAME=CXL1G2C15A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.2, ORDINAL=1637, S_POSITION=400.248, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G02A{HCor:L1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CL1G2C15A, ELEM_NAME=CXL1G2C15A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.2, ORDINAL=1637, S_POSITION=400.248, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G02A{HCor:L2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CL2G2C15A, ELEM_NAME=CXL2G2C15A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.2, ORDINAL=1645, S_POSITION=401.685, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G02A{HCor:L2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CL2G2C15A, ELEM_NAME=CXL2G2C15A, ELEM_TYPE=TRIMX, GIRDER=G2, LENGTH=0.2, ORDINAL=1645, S_POSITION=401.685, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G02A{Quad:L1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QL1G2C15A, ELEM_NAME=QL1G2C15A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=1634, S_POSITION=399.916, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G02A{Quad:L1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QL1G2C15A, ELEM_NAME=QL1G2C15A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=1634, S_POSITION=399.916, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G02A{Quad:L2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QL2G2C15A, ELEM_NAME=QL2G2C15A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.448, ORDINAL=1642, S_POSITION=401.277, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G02A{Quad:L2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QL2G2C15A, ELEM_NAME=QL2G2C15A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.448, ORDINAL=1642, S_POSITION=401.277, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G02A{Quad:L3}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QL3G2C15A, ELEM_NAME=QL3G2C15A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=1652, S_POSITION=402.48, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G02A{Quad:L3}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QL3G2C15A, ELEM_NAME=QL3G2C15A, ELEM_TYPE=QUAD, GIRDER=G2, LENGTH=0.275, ORDINAL=1652, S_POSITION=402.48, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G02A{Sext:L1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SL1G2C15A, ELEM_NAME=SL1G2C15A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=1630, S_POSITION=399.479, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G02A{Sext:L1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SL1G2C15A, ELEM_NAME=SL1G2C15A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=1630, S_POSITION=399.479, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G02A{Sext:L2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SL2G2C15A, ELEM_NAME=SL2G2C15A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=1640, S_POSITION=400.579, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G02A{Sext:L2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SL2G2C15A, ELEM_NAME=SL2G2C15A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=1640, S_POSITION=400.579, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G02A{Sext:L3}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SL3G2C15A, ELEM_NAME=SL3G2C15A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=1648, S_POSITION=402.043, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G02A{Sext:L3}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SL3G2C15A, ELEM_NAME=SL3G2C15A, ELEM_TYPE=SEXT, GIRDER=G2, LENGTH=0.2, ORDINAL=1648, S_POSITION=402.043, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G02A{VCor:L1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CL1G2C15A, ELEM_NAME=CYL1G2C15A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.2, ORDINAL=1638, S_POSITION=400.248, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G02A{VCor:L1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CL1G2C15A, ELEM_NAME=CYL1G2C15A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.2, ORDINAL=1638, S_POSITION=400.248, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C15-MG:G02A{VCor:L2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CL2G2C15A, ELEM_NAME=CYL2G2C15A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.2, ORDINAL=1646, S_POSITION=401.685, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G02A{VCor:L2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CL2G2C15A, ELEM_NAME=CYL2G2C15A, ELEM_TYPE=TRIMY, GIRDER=G2, LENGTH=0.2, ORDINAL=1646, S_POSITION=401.685, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C15-MG:G03A{Bend:1G}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=B1G3C15A, ELEM_NAME=B1G3C15A, ELEM_TYPE=DIPOLE, GIRDER=G3, LENGTH=2.62, ORDINAL=1657, S_POSITION=405.688, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G03A{Bend:1G}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=B1G3C15A, ELEM_NAME=B1G3C15A, ELEM_TYPE=DIPOLE, GIRDER=G3, LENGTH=2.62, ORDINAL=1657, S_POSITION=405.688, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G04A{HCor:M}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SQMG4C15A, ELEM_NAME=CXMG4C15A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.2, ORDINAL=1662, S_POSITION=406.303, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G04A{HCor:M}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SQMG4C15A, ELEM_NAME=CXMG4C15A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.2, ORDINAL=1662, S_POSITION=406.303, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G04A{HFCor:FM1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=FM1G4C15A, ELEM_NAME=FXM1G4C15A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.044, ORDINAL=1670, S_POSITION=407.463, SYMMETRY=A,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G04A{HFCor:FM1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=FM1G4C15A, ELEM_NAME=FXM1G4C15A, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.044, ORDINAL=1670, S_POSITION=407.463, SYMMETRY=A,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G04A{Quad:M1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QM1G4C15A, ELEM_NAME=QM1G4C15A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=1665, S_POSITION=406.913, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G04A{Quad:M1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QM1G4C15A, ELEM_NAME=QM1G4C15A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=1665, S_POSITION=406.913, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G04A{Quad:M2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QM2G4C15A, ELEM_NAME=QM2G4C15A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=1675, S_POSITION=408.249, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G04A{Quad:M2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QM2G4C15A, ELEM_NAME=QM2G4C15A, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=1675, S_POSITION=408.249, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G04A{SQuad:M1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SQMG4C15A, ELEM_NAME=SQMG4C15A, ELEM_TYPE=SQUAD, GIRDER=G4, LENGTH=0.2, ORDINAL=1661, S_POSITION=406.303, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G04A{SQuad:M1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SQMG4C15A, ELEM_NAME=SQMG4C15A, ELEM_TYPE=SQUAD, GIRDER=G4, LENGTH=0.2, ORDINAL=1661, S_POSITION=406.303, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G04A{Sext:M1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SM1G4C15A, ELEM_NAME=SM1G4C15A, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=1667, S_POSITION=407.313, SYMMETRY=A,; ~tags= HLA.EGET
SR:C15-MG:G04A{Sext:M1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SM1G4C15A, ELEM_NAME=SM1G4C15A, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=1667, S_POSITION=407.313, SYMMETRY=A,; ~tags= HLA.EPUT
SR:C15-MG:G04A{VCor:M}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SQMG4C15A, ELEM_NAME=CYMG4C15A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.2, ORDINAL=1663, S_POSITION=406.303, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G04A{VCor:M}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SQMG4C15A, ELEM_NAME=CYMG4C15A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.2, ORDINAL=1663, S_POSITION=406.303, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C15-MG:G04A{VFCor:FM1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=FM1G4C15A, ELEM_NAME=FYM1G4C15A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.044, ORDINAL=1671, S_POSITION=407.463, SYMMETRY=A,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G04A{VFCor:FM1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=FM1G4C15A, ELEM_NAME=FYM1G4C15A, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.044, ORDINAL=1671, S_POSITION=407.463, SYMMETRY=A,; ~tags= HLA.EPUT HLA.Y
SR:C15-MG:G04B{HCor:M1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CM1G4C15B, ELEM_NAME=CXM1G4C15B, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.3, ORDINAL=1688, S_POSITION=410.862, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G04B{HCor:M1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CM1G4C15B, ELEM_NAME=CXM1G4C15B, ELEM_TYPE=TRIMX, GIRDER=G4, LENGTH=0.3, ORDINAL=1688, S_POSITION=410.862, SYMMETRY=B,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G04B{Quad:M1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QM1G4C15B, ELEM_NAME=QM1G4C15B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=1685, S_POSITION=410.453, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G04B{Quad:M1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QM1G4C15B, ELEM_NAME=QM1G4C15B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.25, ORDINAL=1685, S_POSITION=410.453, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G04B{Quad:M2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QM2G4C15B, ELEM_NAME=QM2G4C15B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=1679, S_POSITION=409.149, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G04B{Quad:M2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QM2G4C15B, ELEM_NAME=QM2G4C15B, ELEM_TYPE=QUAD, GIRDER=G4, LENGTH=0.283, ORDINAL=1679, S_POSITION=409.149, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G04B{Sext:M1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SM1G4C15B, ELEM_NAME=SM1G4C15B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=1681, S_POSITION=409.853, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G04B{Sext:M1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SM1G4C15B, ELEM_NAME=SM1G4C15B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.2, ORDINAL=1681, S_POSITION=409.853, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G04B{Sext:M2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SM2G4C15B, ELEM_NAME=SM2G4C15B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.25, ORDINAL=1677, S_POSITION=408.683, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G04B{Sext:M2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SM2G4C15B, ELEM_NAME=SM2G4C15B, ELEM_TYPE=SEXT, GIRDER=G4, LENGTH=0.25, ORDINAL=1677, S_POSITION=408.683, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G04B{VCor:M1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CM1G4C15B, ELEM_NAME=CYM1G4C15B, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.3, ORDINAL=1689, S_POSITION=410.862, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G04B{VCor:M1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CM1G4C15B, ELEM_NAME=CYM1G4C15B, ELEM_TYPE=TRIMY, GIRDER=G4, LENGTH=0.3, ORDINAL=1689, S_POSITION=410.862, SYMMETRY=B,; ~tags= HLA.EPUT HLA.Y
SR:C15-MG:G05B{Bend:1G}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=B1G5C15B, ELEM_NAME=B1G5C15B, ELEM_TYPE=DIPOLE, GIRDER=G5, LENGTH=2.62, ORDINAL=1695, S_POSITION=414.048, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G05B{Bend:1G}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=B1G5C15B, ELEM_NAME=B1G5C15B, ELEM_TYPE=DIPOLE, GIRDER=G5, LENGTH=2.62, ORDINAL=1695, S_POSITION=414.048, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G06B{HCor:H1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CH1G6C15B, ELEM_NAME=CXH1G6C15B, ELEM_TYPE=TRIMX, GIRDER=G6, LENGTH=0.2, ORDINAL=1714, S_POSITION=416.97, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G06B{HCor:H1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CH1G6C15B, ELEM_NAME=CXH1G6C15B, ELEM_TYPE=TRIMX, GIRDER=G6, LENGTH=0.2, ORDINAL=1714, S_POSITION=416.97, SYMMETRY=B,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G06B{HCor:H2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CH2G6C15B, ELEM_NAME=CXH2G6C15B, ELEM_TYPE=TRIMX, GIRDER=G6, LENGTH=0.3, ORDINAL=1700, S_POSITION=414.564, SYMMETRY=B,; ~tags= HLA.EGET HLA.X
SR:C15-MG:G06B{HCor:H2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CH2G6C15B, ELEM_NAME=CXH2G6C15B, ELEM_TYPE=TRIMX, GIRDER=G6, LENGTH=0.3, ORDINAL=1700, S_POSITION=414.564, SYMMETRY=B,; ~tags= HLA.EPUT HLA.X
SR:C15-MG:G06B{Quad:H1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QH1G6C15B, ELEM_NAME=QH1G6C15B, ELEM_TYPE=QUAD, GIRDER=G6, LENGTH=0.275, ORDINAL=1717, S_POSITION=417.365, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G06B{Quad:H1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QH1G6C15B, ELEM_NAME=QH1G6C15B, ELEM_TYPE=QUAD, GIRDER=G6, LENGTH=0.275, ORDINAL=1717, S_POSITION=417.365, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G06B{Quad:H2}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QH2G6C15B, ELEM_NAME=QH2G6C15B, ELEM_TYPE=QUAD, GIRDER=G6, LENGTH=0.448, ORDINAL=1711, S_POSITION=416.286, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G06B{Quad:H2}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QH2G6C15B, ELEM_NAME=QH2G6C15B, ELEM_TYPE=QUAD, GIRDER=G6, LENGTH=0.448, ORDINAL=1711, S_POSITION=416.286, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G06B{Quad:H3}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=QH3G6C15B, ELEM_NAME=QH3G6C15B, ELEM_TYPE=QUAD, GIRDER=G6, LENGTH=0.275, ORDINAL=1707, S_POSITION=415.265, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G06B{Quad:H3}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=QH3G6C15B, ELEM_NAME=QH3G6C15B, ELEM_TYPE=QUAD, GIRDER=G6, LENGTH=0.275, ORDINAL=1707, S_POSITION=415.265, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G06B{Sext:H1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SH1G6C15B, ELEM_NAME=SH1G6C15B, ELEM_TYPE=SEXT, GIRDER=G6, LENGTH=0.2, ORDINAL=1721, S_POSITION=417.728, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G06B{Sext:H1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SH1G6C15B, ELEM_NAME=SH1G6C15B, ELEM_TYPE=SEXT, GIRDER=G6, LENGTH=0.2, ORDINAL=1721, S_POSITION=417.728, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G06B{Sext:H3}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SH3G6C15B, ELEM_NAME=SH3G6C15B, ELEM_TYPE=SEXT, GIRDER=G6, LENGTH=0.2, ORDINAL=1709, S_POSITION=415.648, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G06B{Sext:H3}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SH3G6C15B, ELEM_NAME=SH3G6C15B, ELEM_TYPE=SEXT, GIRDER=G6, LENGTH=0.2, ORDINAL=1709, S_POSITION=415.648, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G06B{Sext:H4}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=SH4G6C15B, ELEM_NAME=SH4G6C15B, ELEM_TYPE=SEXT, GIRDER=G6, LENGTH=0.2, ORDINAL=1703, S_POSITION=414.828, SYMMETRY=B,; ~tags= HLA.EGET
SR:C15-MG:G06B{Sext:H4}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=SH4G6C15B, ELEM_NAME=SH4G6C15B, ELEM_TYPE=SEXT, GIRDER=G6, LENGTH=0.2, ORDINAL=1703, S_POSITION=414.828, SYMMETRY=B,; ~tags= HLA.EPUT
SR:C15-MG:G06B{VCor:H1}Fld-I; HANDLE=READBACK, CELL=C15, DEV_NAME=CH1G6C15B, ELEM_NAME=CYH1G6C15B, ELEM_TYPE=TRIMY, GIRDER=G6, LENGTH=0.2, ORDINAL=1715, S_POSITION=416.97, SYMMETRY=B,; ~tags= HLA.EGET HLA.Y
SR:C15-MG:G06B{VCor:H1}Fld-SP; HANDLE=SETPOINT, CELL=C15, DEV_NAME=CH1G6C15B, ELEM_NAME=CYH1G6C15B, ELEM_TYPE=TRIMY, GIRDER=G6, LENGTH=0.2, ORDINAL=1715, S_POSITION=416.97, SYMMETRY=B,; ~tags= HLA.EPUT HLA.Y
