 ElementName  ElementType      L          s         K1         K2        Angle  
                               m          m        1/m2       1/m3        rad   
--------------------------------------------------------------------------------
 SH1G6C01A ,  SEXT      ,   0.2    ,  48.1472,   0       ,  35      ,   0        
 GEG6C01A  ,  MARK      ,   0      ,  48.1472,   0       ,  0       ,   0        
 GSG1C02A  ,  MARK      ,   0      ,  48.1472,   0       ,  0       ,   0        
 DWI       ,  DRIF      ,   1.14   ,  49.2872,   0       ,  0       ,   0        
 DWKM      ,  UKICKMAP  ,   3.51   ,  52.7972,   0       ,  0       ,   0        
 DWKM      ,  UKICKMAP  ,   3.51   ,  56.3072,   0       ,  0       ,   0        
 DWI       ,  DRIF      ,   1.14   ,  57.4472,   0       ,  0       ,   0        
 GEG1C02A  ,  MARK      ,   0      ,  57.4472,   0       ,  0       ,   0        
 GSG2C02A  ,  MARK      ,   0      ,  57.4472,   0       ,  0       ,   0        
 SH1G2C02A ,  SEXT      ,   0.2    ,  57.6472,   0       ,  35      ,   0        
 DH1AG2A   ,  DRIF      ,   0.0875 ,  57.7347,   0       ,  0       ,   0        
 PH1G2C02A ,  BPM       ,   0      ,  57.7347,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  57.8222,   0       ,  0       ,   0        
 QH1G2C02A ,  QUAD      ,   0.25   ,  58.0722,   -0.696843,  0       ,   0        
 DH2AG2A   ,  DRIF      ,   0.1575 ,  58.2297,   0       ,  0       ,   0        
 SQ1HG2C02A,  QUAD      ,   0.1    ,  58.3297,   0       ,  0       ,   0        
 CH1XG2C02A,  TRIMX     ,   0      ,  58.3297,   0       ,  0       ,   0        
 CH1YG2C02A,  TRIMY     ,   0      ,  58.3297,   0       ,  0       ,   0        
 SQ1HG2C02A,  QUAD      ,   0.1    ,  58.4297,   0       ,  0       ,   0        
 DH2BG2A   ,  DRIF      ,   0.1575 ,  58.5872,   0       ,  0       ,   0        
 SH2G2C02A ,  SEXT      ,   0.2    ,  58.7872,   0       ,  0       ,   0        
 DH2CG2A   ,  DRIF      ,   0.15   ,  58.9372,   0       ,  0       ,   0        
 QH2G2C02A ,  QUAD      ,   0.4    ,  59.3372,   1.65765 ,  0       ,   0        
 DH3AG2A   ,  DRIF      ,   0.19   ,  59.5272,   0       ,  0       ,   0        
 SH3G2C02A ,  SEXT      ,   0.2    ,  59.7272,   0       ,  -15.9566,   0        
 DH3BG2A   ,  DRIF      ,   0.195  ,  59.9222,   0       ,  0       ,   0        
 QH3G2C02A ,  QUAD      ,   0.25   ,  60.1722,   -1.87014,  0       ,   0        
 DH4AG2A   ,  DRIF      ,   0.0875 ,  60.2597,   0       ,  0       ,   0        
 PH2G2C02A ,  BPM       ,   0      ,  60.2597,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  60.3472,   0       ,  0       ,   0        
 SH4G2C02A ,  SEXT      ,   0.2    ,  60.5472,   0       ,  -12.68  ,   0        
 DH4BG2A   ,  DRIF      ,   0.2485 ,  60.7957,   0       ,  0       ,   0        
 CH2G2C02A ,  TRIMD     ,   0.3    ,  61.0957,   0       ,  0       ,   0        
 GEG2C02A  ,  MARK      ,   0      ,  61.0957,   0       ,  0       ,   0        
 DH4CG3A   ,  DRIF      ,   0.0315 ,  61.1272,   0       ,  0       ,   0        
 GSG3C02A  ,  MARK      ,   0      ,  61.1272,   0       ,  0       ,   0        
 B1G3C02A  ,  DIPOLE    ,   2.62   ,  63.7472,   0       ,  0       ,   0.10472  
 DM1AG3A   ,  DRIF      ,   0.365  ,  64.1122,   0       ,  0       ,   0        
 CM1G3C02A ,  TRIMD     ,   0.3    ,  64.4122,   0       ,  0       ,   0        
 DM1BG3A   ,  DRIF      ,   0.31   ,  64.7222,   0       ,  0       ,   0        
 GEG3C02A  ,  MARK      ,   0      ,  64.7222,   0       ,  0       ,   0        
 GSG4C02A  ,  MARK      ,   0      ,  64.7222,   0       ,  0       ,   0        
 QM1G4C02A ,  QUAD      ,   0.25   ,  64.9722,   -0.847091,  0       ,   0        
 DM2AG4A   ,  DRIF      ,   0.2    ,  65.1722,   0       ,  0       ,   0        
 SM1G4C02A ,  SEXT      ,   0.2    ,  65.3722,   0       ,  -22.5571,   0        
 DM2BG4A   ,  DRIF      ,   0.5825 ,  65.9547,   0       ,  0       ,   0        
 PM1G4C02A ,  BPM       ,   0      ,  65.9547,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  66.0422,   0       ,  0       ,   0        
 QM2G4C02A ,  QUAD      ,   0.25   ,  66.2922,   1.39473 ,  0       ,   0        
 DM2CG4A   ,  DRIF      ,   0.2    ,  66.4922,   0       ,  0       ,   0        
 SM2G4C02B ,  SEXT      ,   0.25   ,  66.7422,   0       ,  28.7104 ,   0        
 DM2CG4B   ,  DRIF      ,   0.2    ,  66.9422,   0       ,  0       ,   0        
 QM2G4C02B ,  QUAD      ,   0.25   ,  67.1922,   1.39473 ,  0       ,   0        
 DM2BG4B   ,  DRIF      ,   0.52   ,  67.7122,   0       ,  0       ,   0        
 SM1G4C02B ,  SEXT      ,   0.2    ,  67.9122,   0       ,  -26.7213,   0        
 DM2AG4B   ,  DRIF      ,   0.2625 ,  68.1747,   0       ,  0       ,   0        
 PM1G4C02B ,  BPM       ,   0      ,  68.1747,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  68.2622,   0       ,  0       ,   0        
 QM1G4C02B ,  QUAD      ,   0.25   ,  68.5122,   -0.847091,  0       ,   0        
 DM1EG4B   ,  DRIF      ,   0.2196 ,  68.7318,   0       ,  0       ,   0        
 CM1G4C02B ,  TRIMD     ,   0.3    ,  69.0318,   0       ,  0       ,   0        
 GEG4C02B  ,  MARK      ,   0      ,  69.0318,   0       ,  0       ,   0        
 GSG5C02B  ,  MARK      ,   0      ,  69.0318,   0       ,  0       ,   0        
 DM1DG5B   ,  DRIF      ,   0.0554 ,  69.0872,   0       ,  0       ,   0        
 DPWG5B    ,  DRIF      ,   0.2    ,  69.2872,   0       ,  0       ,   0        
 DM1CG5B   ,  DRIF      ,   0.2    ,  69.4872,   0       ,  0       ,   0        
 B1G5C02B  ,  DIPOLE    ,   2.62   ,  72.1072,   0       ,  0       ,   0.10472  
 GEG5C02B  ,  MARK      ,   0      ,  72.1072,   0       ,  0       ,   0        
 DL4BG6B   ,  DRIF      ,   0.1878 ,  72.295,   0       ,  0       ,   0        
 GSG6C02B  ,  MARK      ,   0      ,  72.295,   0       ,  0       ,   0        
 CL2G6C02B ,  TRIMD     ,   0.3    ,  72.595,   0       ,  0       ,   0        
 DL4AG6B   ,  DRIF      ,   0.1122 ,  72.7072,   0       ,  0       ,   0        
 QL3G6C02B ,  QUAD      ,   0.25   ,  72.9572,   -1.53095,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  73.0447,   0       ,  0       ,   0        
 PL2G6C02B ,  BPM       ,   0      ,  73.0447,   0       ,  0       ,   0        
 DL3BG6B   ,  DRIF      ,   0.0875 ,  73.1322,   0       ,  0       ,   0        
 SL3G6C02B ,  SEXT      ,   0.2    ,  73.3322,   0       ,  -27.559 ,   0        
 DL3AG6B   ,  DRIF      ,   0.6136 ,  73.9458,   0       ,  0       ,   0        
 QL2G6C02B ,  QUAD      ,   0.4    ,  74.3458,   2.00023 ,  0       ,   0        
 DL2CG6B   ,  DRIF      ,   0.25   ,  74.5958,   0       ,  0       ,   0        
 SL2G6C02B ,  SEXT      ,   0.2    ,  74.7958,   0       ,  34.9231 ,   0        
 DL2BG6B   ,  DRIF      ,   0.1375 ,  74.9333,   0       ,  0       ,   0        
 CL1G6C02B ,  TRIMD     ,   0.2    ,  75.1333,   0       ,  0       ,   0        
 DL2AG6B   ,  DRIF      ,   0.1375 ,  75.2708,   0       ,  0       ,   0        
 QL1G6C02B ,  QUAD      ,   0.25   ,  75.5208,   -1.78106,  0       ,   0        
 DL1AG6B   ,  DRIF      ,   0.0875 ,  75.6083,   0       ,  0       ,   0        
 PL1G6C02B ,  BPM       ,   0      ,  75.6083,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  75.6958,   0       ,  0       ,   0        
 SL1G6C02B ,  SEXT      ,   0.2    ,  75.8958,   0       ,  -17.2411,   0        
 GEG6C02B  ,  MARK      ,   0      ,  75.8958,   0       ,  0       ,   0        
 GSG1C03B  ,  MARK      ,   0      ,  75.8958,   0       ,  0       ,   0        
 DL0G1B    ,  DRIF      ,   3.3    ,  79.1958,   0       ,  0       ,   0        
 DL0G1B    ,  DRIF      ,   3.3    ,  82.4958,   0       ,  0       ,   0        
 GEG1C03B  ,  MARK      ,   0      ,  82.4958,   0       ,  0       ,   0        
 GSG2C03B  ,  MARK      ,   0      ,  82.4958,   0       ,  0       ,   0        
 SL1G2C03B ,  SEXT      ,   0.2    ,  82.6958,   0       ,  -17.2411,   0        
 DL1AG2B   ,  DRIF      ,   0.0875 ,  82.7833,   0       ,  0       ,   0        
 PL1G2C03B ,  BPM       ,   0      ,  82.7833,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  82.8708,   0       ,  0       ,   0        
 QL1G2C03B ,  QUAD      ,   0.25   ,  83.1208,   -1.78106,  0       ,   0        
 DL2AG2B   ,  DRIF      ,   0.1375 ,  83.2583,   0       ,  0       ,   0        
 CL1G2C03B ,  TRIMD     ,   0.2    ,  83.4583,   0       ,  0       ,   0        
 DL2BG2B   ,  DRIF      ,   0.1375 ,  83.5958,   0       ,  0       ,   0        
 SL2G2C03B ,  SEXT      ,   0.2    ,  83.7958,   0       ,  34.9231 ,   0        
 DL2CG2B   ,  DRIF      ,   0.25   ,  84.0458,   0       ,  0       ,   0        
 QL2G2C03B ,  QUAD      ,   0.4    ,  84.4458,   2.00023 ,  0       ,   0        
 DL3AG2B   ,  DRIF      ,   0.6136 ,  85.0594,   0       ,  0       ,   0        
 SL3G2C03B ,  SEXT      ,   0.2    ,  85.2594,   0       ,  -27.559 ,   0        
 DL3BG2B   ,  DRIF      ,   0.0875 ,  85.3469,   0       ,  0       ,   0        
 PL2G2C03B ,  BPM       ,   0      ,  85.3469,   0       ,  0       ,   0        
 DBPM      ,  DRIF      ,   0.0875 ,  85.4344,   0       ,  0       ,   0        
 QL3G2C03B ,  QUAD      ,   0.25   ,  85.6844,   -1.53095,  0       ,   0        
 DL4AG2B   ,  DRIF      ,   0.2817 ,  85.9661,   0       ,  0       ,   0        
 CL2G2C03B ,  TRIMD     ,   0.3    ,  86.2661,   0       ,  0       ,   0        
 GEG2C03B  ,  MARK      ,   0      ,  86.2661,   0       ,  0       ,   0        
 DL4BG3B   ,  DRIF      ,   0.0183 ,  86.2844,   0       ,  0       ,   0        
