# Author : Radia User
# This simulation we only use 14 PS   Tue 20 Jan 2015 06:17:23EPU57v2ModePara, 28_6,  Gap: 16, Phase:28_6non-compensated 2nd-order kick map
# Undulator Length [m]
3.5
# Number of Horizontal Points
61
# Number of Vertical Points
21
# Horizontal Kick [micro-rad]
START
0.0025	-22.1104	-25.8608	-28.9877	-31.3556	-33.045	-34.2176	-35.0236	-35.5737	-35.9404	-36.1688	-36.2864	-36.3117	-36.2576	-36.1333	-35.9454	-35.6991	-35.4007	-35.0605	-34.6953	-34.3252	-33.9713	-33.6583	-33.4322	-33.3803	-33.6488	-34.4308	-35.8969	-38.0513	-40.5509	-42.6471	-43.4772	-42.6468	-40.551	-38.0513	-35.8968	-34.4307	-33.6488	-33.3802	-33.4321	-33.6583	-33.9712	-34.3252	-34.6952	-35.0605	-35.4006	-35.6991	-35.9454	-36.1333	-36.2575	-36.3116	-36.2864	-36.1689	-35.9405	-35.5737	-35.0236	-34.2175	-33.045	-31.3556	-28.9877	-25.8607	-22.1102
0.002	-17.0554	-19.8286	-22.1933	-24.0567	-25.4532	-26.472	-27.2035	-27.7191	-28.0711	-28.2959	-28.4191	-28.459	-28.429	-28.3385	-28.194	-28.0006	-27.7633	-27.4887	-27.1866	-26.8699	-26.5539	-26.2599	-26.0251	-25.9173	-26.0434	-26.5389	-27.5157	-28.9605	-30.6236	-32.0025	-32.5445	-32.0028	-30.6236	-28.9603	-27.5157	-26.5387	-26.0433	-25.9173	-26.0251	-26.2598	-26.5539	-26.8698	-27.1865	-27.4886	-27.7633	-28.0006	-28.1939	-28.3384	-28.4289	-28.4591	-28.4191	-28.296	-28.0711	-27.7191	-27.2034	-26.472	-25.4532	-24.0567	-22.1934	-19.8286	-17.0554
0.0015	-12.4377	-14.3972	-16.0947	-17.4691	-18.5342	-19.3377	-19.9316	-20.3598	-20.6571	-20.8504	-20.9602	-21.002	-20.9876	-20.925	-20.8202	-20.6772	-20.4996	-20.2915	-20.0587	-19.809	-19.5531	-19.3076	-19.1004	-18.9808	-19.0243	-19.3229	-19.9488	-20.886	-21.962	-22.8475	-23.1939	-22.8478	-21.9623	-20.8866	-19.9489	-19.3229	-19.0242	-18.9807	-19.1003	-19.3075	-19.5531	-19.8089	-20.0586	-20.2914	-20.4996	-20.6772	-20.8201	-20.925	-20.9875	-21.002	-20.9602	-20.8504	-20.6571	-20.3597	-19.9315	-19.3377	-18.5342	-17.4691	-16.0947	-14.3973	-12.4377
0.001	-8.12837	-9.3814	-10.478	-11.3819	-12.0977	-12.6496	-13.0653	-13.3695	-13.5832	-13.7238	-13.8054	-13.8391	-13.8334	-13.7943	-13.7261	-13.6317	-13.5134	-13.3734	-13.2151	-13.0427	-12.8634	-12.6876	-12.535	-12.4367	-12.4417	-12.6073	-12.9768	-13.5374	-14.1808	-14.7085	-14.914	-14.7085	-14.1808	-13.5372	-12.9769	-12.6073	-12.4418	-12.4368	-12.5349	-12.6877	-12.8634	-13.0427	-13.215	-13.3735	-13.5134	-13.6317	-13.7261	-13.7943	-13.8334	-13.8391	-13.8054	-13.7238	-13.5832	-13.3695	-13.0653	-12.6496	-12.0977	-11.3818	-10.478	-9.3814	-8.12844
0.0005	-4.01619	-4.62734	-5.16545	-5.61341	-5.97256	-6.25288	-6.4663	-6.62382	-6.73525	-6.80906	-6.85241	-6.87105	-6.86939	-6.85065	-6.81707	-6.77013	-6.71099	-6.64061	-6.5604	-6.47246	-6.38006	-6.28878	-6.20792	-6.1535	-6.14878	-6.2218	-6.39293	-6.65486	-6.95589	-7.20237	-7.29792	-7.20238	-6.95564	-6.65489	-6.39272	-6.22194	-6.14902	-6.15343	-6.20794	-6.28879	-6.38014	-6.47249	-6.5604	-6.64057	-6.71094	-6.77012	-6.81705	-6.85063	-6.86938	-6.87103	-6.85239	-6.80905	-6.73523	-6.62381	-6.46628	-6.25287	-5.97252	-5.61341	-5.16544	-4.62736	-4.01615
0	-2.64444e-06	-3.98431e-06	-5.62396e-06	-7.62586e-06	-9.56681e-06	-1.15265e-05	-1.32171e-05	-1.45652e-05	-1.54132e-05	-1.60508e-05	-1.61229e-05	-1.60422e-05	-1.56326e-05	-1.49418e-05	-1.40131e-05	-1.9762e-05	-1.08928e-05	-8.58235e-06	-5.80109e-06	-2.371e-06	1.44048e-06	5.40651e-06	9.4712e-06	1.28754e-05	1.54882e-05	1.68191e-05	1.66119e-05	1.46679e-05	1.10137e-05	5.89926e-06	0	-5.88042e-06	-1.0967e-05	-1.47018e-05	-1.69654e-05	-1.78001e-05	-1.73735e-05	-1.61546e-05	-1.43987e-05	6.41289e-05	-1.01336e-05	-8.09271e-06	1.91339e-05	-4.79415e-06	1.43315e-05	-2.61488e-06	-1.82512e-06	-1.24579e-06	-8.07909e-07	-4.41023e-07	0	3.64295e-07	8.67914e-07	1.35614e-06	1.74792e-06	2.2368e-06	2.59429e-06	2.71442e-06	2.92432e-06	2.86677e-06	2.59974e-06
-0.0005	4.01615	4.62736	5.16543	5.61337	5.97253	6.25287	6.46625	6.6238	6.73522	6.80903	6.85238	6.87102	6.86936	6.85062	6.81704	6.77011	6.71095	6.64054	6.56037	6.47243	6.38007	6.28894	6.20794	6.15343	6.14892	6.22195	6.39297	6.65489	6.95591	7.20238	7.29792	7.20237	6.95588	6.6546	6.39293	6.22191	6.14878	6.1534	6.20808	6.28884	6.38018	6.47245	6.56041	6.64059	6.71095	6.77013	6.81705	6.85064	6.86938	6.87103	6.85239	6.80905	6.73524	6.62381	6.46629	6.25289	5.97253	5.61344	5.16545	4.6274	4.01616
-0.001	8.12837	9.3814	10.478	11.3819	12.0977	12.6496	13.0652	13.3694	13.5832	13.7238	13.8054	13.8391	13.8334	13.7943	13.7261	13.6317	13.5134	13.3735	13.215	13.0427	12.8634	12.6877	12.535	12.4368	12.4417	12.6074	12.9771	13.5372	14.1805	14.7085	14.914	14.7085	14.1808	13.5371	12.9768	12.6073	12.4418	12.4368	12.5349	12.6878	12.8633	13.0427	13.215	13.3735	13.5134	13.6317	13.7261	13.7943	13.8334	13.8391	13.8054	13.7238	13.5832	13.3695	13.0653	12.6496	12.0977	11.3819	10.478	9.38143	8.12838
-0.0015	12.4376	14.3973	16.0946	17.4691	18.5341	19.3377	19.9315	20.3597	20.6571	20.8503	20.9601	21.002	20.9875	20.925	20.8201	20.6772	20.4996	20.2915	20.0586	19.8089	19.5531	19.3075	19.1004	18.9809	19.0242	19.3229	19.9489	20.8861	21.962	22.8478	23.1939	22.8478	21.9622	20.886	19.9488	19.3228	19.0242	18.9806	19.1003	19.3076	19.5531	19.8089	20.0586	20.2915	20.4996	20.6771	20.8201	20.925	20.9875	21.0021	20.9602	20.8504	20.6571	20.3598	19.9316	19.3377	18.5341	17.4691	16.0947	14.3973	12.4377
-0.002	17.0554	19.8286	22.1934	24.0567	25.4532	26.472	27.2034	27.7191	28.0711	28.2959	28.4191	28.459	28.4289	28.3384	28.1939	28.0006	27.7633	27.4886	27.1866	26.8698	26.5539	26.2599	26.0253	25.9173	26.0434	26.5388	27.5156	28.9606	30.6233	32.0028	32.5445	32.0031	30.6236	28.9605	27.5154	26.5389	26.0434	25.9172	26.0252	26.2599	26.5539	26.8698	27.1865	27.4887	27.7633	28.0006	28.1939	28.3384	28.429	28.459	28.4191	28.2959	28.0711	27.7191	27.2034	26.472	25.4532	24.0567	22.1934	19.8286	17.0554
