PV,cell,devName,elemField,elemName,elemType,girder,handle,hostName,iocName,length,ordinal,sEnd,symmetry,system
V:1-SR:C15-MG:G6{CV:1779}Fld:I,C15,,,cv_1779,VCOR,G6,readback,,,,1779,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C15-MG:G6{QH1:1782}Fld:SP,C15,,,qh1g6c01b,QUAD,G6,setpoint,,,,1782,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C15-MG:G6{QH1:1782}Fld:I,C15,,,qh1g6c01b,QUAD,G6,readback,,,,1782,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C15-BI:G6{BPM:1784}SA:X,C15,,,p_bpm_1784,BPM,G6,X,,,,1784,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C15-BI:G6{BPM:1784}SA:Y,C15,,,p_bpm_1784,BPM,G6,Y,,,,1784,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C15-MG:G6{SH1:1786}Fld:SP,C15,,,sh1g6c01b,SEXT,G6,setpoint,,,,1786,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C15-MG:G6{SH1:1786}Fld:I,C15,,,sh1g6c01b,SEXT,G6,readback,,,,1786,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G1{CHIDSIM:1793}Fld:SP,C16,,,chidsim_1793,HCOR,G1,setpoint,,,,1793,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CHIDSIM:1793}Fld:I,C16,,,chidsim_1793,HCOR,G1,readback,,,,1793,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CHIDCOR:1794}Fld:SP,C16,,,chidcor,HCOR,G1,setpoint,,,,1794,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CHIDCOR:1794}Fld:I,C16,,,chidcor,HCOR,G1,readback,,,,1794,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CVIDSIM:1795}Fld:SP,C16,,,cvidsim_1795,VCOR,G1,setpoint,,,,1795,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G1{CVIDSIM:1795}Fld:I,C16,,,cvidsim_1795,VCOR,G1,readback,,,,1795,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G1{CVIDCOR:1796}Fld:SP,C16,,,cvidcor,VCOR,G1,setpoint,,,,1796,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G1{CVIDCOR:1796}Fld:I,C16,,,cvidcor,VCOR,G1,readback,,,,1796,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G1{CHIDSIM:1798}Fld:SP,C16,,,chidsim_1798,HCOR,G1,setpoint,,,,1798,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CHIDSIM:1798}Fld:I,C16,,,chidsim_1798,HCOR,G1,readback,,,,1798,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CHIDCOR:1799}Fld:SP,C16,,,chidcor,HCOR,G1,setpoint,,,,1799,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CHIDCOR:1799}Fld:I,C16,,,chidcor,HCOR,G1,readback,,,,1799,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G1{CVIDSIM:1800}Fld:SP,C16,,,cvidsim_1800,VCOR,G1,setpoint,,,,1800,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G1{CVIDSIM:1800}Fld:I,C16,,,cvidsim_1800,VCOR,G1,readback,,,,1800,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G1{CVIDCOR:1801}Fld:SP,C16,,,cvidcor,VCOR,G1,setpoint,,,,1801,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G1{CVIDCOR:1801}Fld:I,C16,,,cvidcor,VCOR,G1,readback,,,,1801,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-RF:G1{CAV:1803}Freq:SP,C16,,,RFCAVITY0,CAVITY,G1,setpoint,,,,1803,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-RF:G1{CAV:1803}Freq:I,C16,,,RFCAVITY0,CAVITY,G1,readback,,,,1803,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-RF:G1{CAV:1803}Volt:SP,C16,,,RFCAVITY0,CAVITY,G1,setpoint,,,,1803,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-RF:G1{CAV:1803}Volt:I,C16,,,RFCAVITY0,CAVITY,G1,readback,,,,1803,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G2{SH1:1810}Fld:SP,C16,,,sh1g2c30a,SEXT,G2,setpoint,,,,1810,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G2{SH1:1810}Fld:I,C16,,,sh1g2c30a,SEXT,G2,readback,,,,1810,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-BI:G2{BPM:1812}SA:X,C16,,,p_bpm_1812,BPM,G2,X,,,,1812,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-BI:G2{BPM:1812}SA:Y,C16,,,p_bpm_1812,BPM,G2,Y,,,,1812,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G2{QH1:1814}Fld:SP,C16,,,qh1g2c30a,QUAD,G2,setpoint,,,,1814,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{QH1:1814}Fld:I,C16,,,qh1g2c30a,QUAD,G2,readback,,,,1814,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{SQHH:1816}Fld:SP,C16,,,sqhhg2c30a,QUAD,G2,setpoint,,,,1816,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{SQHH:1816}Fld:I,C16,,,sqhhg2c30a,QUAD,G2,readback,,,,1816,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{CH:1817}Fld:SP,C16,,,ch_1817,HCOR,G2,setpoint,,,,1817,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G2{CH:1817}Fld:I,C16,,,ch_1817,HCOR,G2,readback,,,,1817,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G2{CV:1818}Fld:SP,C16,,,cv_1818,VCOR,G2,setpoint,,,,1818,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G2{CV:1818}Fld:I,C16,,,cv_1818,VCOR,G2,readback,,,,1818,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G2{SQHH:1819}Fld:SP,C16,,,sqhhg2c30a,QUAD,G2,setpoint,,,,1819,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{SQHH:1819}Fld:I,C16,,,sqhhg2c30a,QUAD,G2,readback,,,,1819,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{QH2:1821}Fld:SP,C16,,,qh2g2c30a,QUAD,G2,setpoint,,,,1821,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{QH2:1821}Fld:I,C16,,,qh2g2c30a,QUAD,G2,readback,,,,1821,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{SH3:1823}Fld:SP,C16,,,sh3g2c30a,SEXT,G2,setpoint,,,,1823,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G2{SH3:1823}Fld:I,C16,,,sh3g2c30a,SEXT,G2,readback,,,,1823,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G2{QH3:1825}Fld:SP,C16,,,qh3g2c30a,QUAD,G2,setpoint,,,,1825,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G2{QH3:1825}Fld:I,C16,,,qh3g2c30a,QUAD,G2,readback,,,,1825,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-BI:G2{BPM:1827}SA:X,C16,,,p_bpm_1827,BPM,G2,X,,,,1827,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-BI:G2{BPM:1827}SA:Y,C16,,,p_bpm_1827,BPM,G2,Y,,,,1827,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G2{SH4:1829}Fld:SP,C16,,,sh4g2c30a,SEXT,G2,setpoint,,,,1829,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G2{SH4:1829}Fld:I,C16,,,sh4g2c30a,SEXT,G2,readback,,,,1829,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G2{CH:1832}Fld:SP,C16,,,ch_1832,HCOR,G2,setpoint,,,,1832,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G2{CH:1832}Fld:I,C16,,,ch_1832,HCOR,G2,readback,,,,1832,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G2{CV:1833}Fld:SP,C16,,,cv_1833,VCOR,G2,setpoint,,,,1833,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G2{CV:1833}Fld:I,C16,,,cv_1833,VCOR,G2,readback,,,,1833,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G3{B1:1838}Fld:SP,C16,,,b1g3c30a,DIPOLE,G3,setpoint,,,,1838,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G3{B1:1838}Fld:I,C16,,,b1g3c30a,DIPOLE,G3,readback,,,,1838,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G4{CH:1843}Fld:SP,C16,,,ch_1843,HCOR,G4,setpoint,,,,1843,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G4{CH:1843}Fld:I,C16,,,ch_1843,HCOR,G4,readback,,,,1843,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G4{CV:1844}Fld:SP,C16,,,cv_1844,VCOR,G4,setpoint,,,,1844,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G4{CV:1844}Fld:I,C16,,,cv_1844,VCOR,G4,readback,,,,1844,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G4{QM1:1847}Fld:SP,C16,,,qm1g4c30a,QUAD,G4,setpoint,,,,1847,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{QM1:1847}Fld:I,C16,,,qm1g4c30a,QUAD,G4,readback,,,,1847,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{SM1:1849}Fld:SP,C16,,,sm1g4c30a,SEXT,G4,setpoint,,,,1849,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G4{SM1:1849}Fld:I,C16,,,sm1g4c30a,SEXT,G4,readback,,,,1849,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-BI:G4{BPM:1854}SA:X,C16,,,p_bpm_1854,BPM,G4,X,,,,1854,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-BI:G4{BPM:1854}SA:Y,C16,,,p_bpm_1854,BPM,G4,Y,,,,1854,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G4{QM2:1856}Fld:SP,C16,,,qm2g4c30a,QUAD,G4,setpoint,,,,1856,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{QM2:1856}Fld:I,C16,,,qm2g4c30a,QUAD,G4,readback,,,,1856,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{SM2H:1858}Fld:SP,C16,,,sm2hg4c30b,SEXT,G4,setpoint,,,,1858,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G4{SM2H:1858}Fld:I,C16,,,sm2hg4c30b,SEXT,G4,readback,,,,1858,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G4{SM2H:1859}Fld:SP,C16,,,sm2hg4c30b,SEXT,G4,setpoint,,,,1859,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G4{SM2H:1859}Fld:I,C16,,,sm2hg4c30b,SEXT,G4,readback,,,,1859,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G4{QM2:1861}Fld:SP,C16,,,qm2g4c30b,QUAD,G4,setpoint,,,,1861,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{QM2:1861}Fld:I,C16,,,qm2g4c30b,QUAD,G4,readback,,,,1861,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{SM1:1863}Fld:SP,C16,,,sm1g4c30b,SEXT,G4,setpoint,,,,1863,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G4{SM1:1863}Fld:I,C16,,,sm1g4c30b,SEXT,G4,readback,,,,1863,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-BI:G4{BPM:1865}SA:X,C16,,,p_bpm_1865,BPM,G4,X,,,,1865,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-BI:G4{BPM:1865}SA:Y,C16,,,p_bpm_1865,BPM,G4,Y,,,,1865,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G4{QM1:1867}Fld:SP,C16,,,qm1g4c30b,QUAD,G4,setpoint,,,,1867,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{QM1:1867}Fld:I,C16,,,qm1g4c30b,QUAD,G4,readback,,,,1867,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G4{CH:1870}Fld:SP,C16,,,ch_1870,HCOR,G4,setpoint,,,,1870,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G4{CH:1870}Fld:I,C16,,,ch_1870,HCOR,G4,readback,,,,1870,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G4{CV:1871}Fld:SP,C16,,,cv_1871,VCOR,G4,setpoint,,,,1871,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G4{CV:1871}Fld:I,C16,,,cv_1871,VCOR,G4,readback,,,,1871,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G5{B1:1878}Fld:SP,C16,,,b1g5c30b,DIPOLE,G5,setpoint,,,,1878,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G5{B1:1878}Fld:I,C16,,,b1g5c30b,DIPOLE,G5,readback,,,,1878,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G6{QL3:1883}Fld:SP,C16,,,ql3g6c30b,QUAD,G6,setpoint,,,,1883,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G6{QL3:1883}Fld:I,C16,,,ql3g6c30b,QUAD,G6,readback,,,,1883,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-BI:G6{BPM:1885}SA:X,C16,,,p_bpm_1885,BPM,G6,X,,,,1885,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-BI:G6{BPM:1885}SA:Y,C16,,,p_bpm_1885,BPM,G6,Y,,,,1885,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G6{SL3:1887}Fld:SP,C16,,,sl3g6c30b,SEXT,G6,setpoint,,,,1887,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G6{SL3:1887}Fld:I,C16,,,sl3g6c30b,SEXT,G6,readback,,,,1887,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G6{CH:1890}Fld:SP,C16,,,ch_1890,HCOR,G6,setpoint,,,,1890,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G6{CH:1890}Fld:I,C16,,,ch_1890,HCOR,G6,readback,,,,1890,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G6{CV:1891}Fld:SP,C16,,,cv_1891,VCOR,G6,setpoint,,,,1891,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G6{CV:1891}Fld:I,C16,,,cv_1891,VCOR,G6,readback,,,,1891,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G6{QL2:1894}Fld:SP,C16,,,ql2g6c30b,QUAD,G6,setpoint,,,,1894,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G6{QL2:1894}Fld:I,C16,,,ql2g6c30b,QUAD,G6,readback,,,,1894,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G6{SL2:1896}Fld:SP,C16,,,sl2g6c30b,SEXT,G6,setpoint,,,,1896,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G6{SL2:1896}Fld:I,C16,,,sl2g6c30b,SEXT,G6,readback,,,,1896,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G6{CH:1899}Fld:SP,C16,,,ch_1899,HCOR,G6,setpoint,,,,1899,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G6{CH:1899}Fld:I,C16,,,ch_1899,HCOR,G6,readback,,,,1899,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C16-MG:G6{CV:1900}Fld:SP,C16,,,cv_1900,VCOR,G6,setpoint,,,,1900,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G6{CV:1900}Fld:I,C16,,,cv_1900,VCOR,G6,readback,,,,1900,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C16-MG:G6{QL1:1903}Fld:SP,C16,,,ql1g6c30b,QUAD,G6,setpoint,,,,1903,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-MG:G6{QL1:1903}Fld:I,C16,,,ql1g6c30b,QUAD,G6,readback,,,,1903,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C16-BI:G6{BPM:1905}SA:X,C16,,,p_bpm_1905,BPM,G6,X,,,,1905,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-BI:G6{BPM:1905}SA:Y,C16,,,p_bpm_1905,BPM,G6,Y,,,,1905,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C16-MG:G6{SL1:1907}Fld:SP,C16,,,sl1g6c30b,SEXT,G6,setpoint,,,,1907,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C16-MG:G6{SL1:1907}Fld:I,C16,,,sl1g6c30b,SEXT,G6,readback,,,,1907,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-MG:G2{SL1:1924}Fld:SP,C17,,,sl1g2c01a,SEXT,G2,setpoint,,,,1924,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-MG:G2{SL1:1924}Fld:I,C17,,,sl1g2c01a,SEXT,G2,readback,,,,1924,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-BI:G2{BPM:1926}SA:X,C17,,,p_bpm_1926,BPM,G2,X,,,,1926,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-BI:G2{BPM:1926}SA:Y,C17,,,p_bpm_1926,BPM,G2,Y,,,,1926,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-MG:G2{QL1:1928}Fld:SP,C17,,,ql1g2c01a,QUAD,G2,setpoint,,,,1928,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G2{QL1:1928}Fld:I,C17,,,ql1g2c01a,QUAD,G2,readback,,,,1928,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G2{CH:1931}Fld:SP,C17,,,ch_1931,HCOR,G2,setpoint,,,,1931,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C17-MG:G2{CH:1931}Fld:I,C17,,,ch_1931,HCOR,G2,readback,,,,1931,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C17-MG:G2{CV:1932}Fld:SP,C17,,,cv_1932,VCOR,G2,setpoint,,,,1932,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C17-MG:G2{CV:1932}Fld:I,C17,,,cv_1932,VCOR,G2,readback,,,,1932,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C17-MG:G2{SL2:1935}Fld:SP,C17,,,sl2g2c01a,SEXT,G2,setpoint,,,,1935,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-MG:G2{SL2:1935}Fld:I,C17,,,sl2g2c01a,SEXT,G2,readback,,,,1935,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-MG:G2{QL2:1937}Fld:SP,C17,,,ql2g2c01a,QUAD,G2,setpoint,,,,1937,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G2{QL2:1937}Fld:I,C17,,,ql2g2c01a,QUAD,G2,readback,,,,1937,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G2{CH:1940}Fld:SP,C17,,,ch_1940,HCOR,G2,setpoint,,,,1940,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C17-MG:G2{CH:1940}Fld:I,C17,,,ch_1940,HCOR,G2,readback,,,,1940,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C17-MG:G2{CV:1941}Fld:SP,C17,,,cv_1941,VCOR,G2,setpoint,,,,1941,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C17-MG:G2{CV:1941}Fld:I,C17,,,cv_1941,VCOR,G2,readback,,,,1941,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C17-MG:G2{SL3:1944}Fld:SP,C17,,,sl3g2c01a,SEXT,G2,setpoint,,,,1944,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-MG:G2{SL3:1944}Fld:I,C17,,,sl3g2c01a,SEXT,G2,readback,,,,1944,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-BI:G2{BPM:1946}SA:X,C17,,,p_bpm_1946,BPM,G2,X,,,,1946,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-BI:G2{BPM:1946}SA:Y,C17,,,p_bpm_1946,BPM,G2,Y,,,,1946,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-MG:G2{QL3:1948}Fld:SP,C17,,,ql3g2c01a,QUAD,G2,setpoint,,,,1948,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G2{QL3:1948}Fld:I,C17,,,ql3g2c01a,QUAD,G2,readback,,,,1948,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G3{B1:1953}Fld:SP,C17,,,b1g3c01a,DIPOLE,G3,setpoint,,,,1953,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-MG:G3{B1:1953}Fld:I,C17,,,b1g3c01a,DIPOLE,G3,readback,,,,1953,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-MG:G4{SQMH:1957}Fld:SP,C17,,,sqmhg4c01a,QUAD,G4,setpoint,,,,1957,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G4{SQMH:1957}Fld:I,C17,,,sqmhg4c01a,QUAD,G4,readback,,,,1957,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G4{CH:1958}Fld:SP,C17,,,ch_1958,HCOR,G4,setpoint,,,,1958,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C17-MG:G4{CH:1958}Fld:I,C17,,,ch_1958,HCOR,G4,readback,,,,1958,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.x
V:1-SR:C17-MG:G4{CV:1959}Fld:SP,C17,,,cv_1959,VCOR,G4,setpoint,,,,1959,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C17-MG:G4{CV:1959}Fld:I,C17,,,cv_1959,VCOR,G4,readback,,,,1959,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.y
V:1-SR:C17-MG:G4{SQMH:1960}Fld:SP,C17,,,sqmhg4c01a,QUAD,G4,setpoint,,,,1960,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G4{SQMH:1960}Fld:I,C17,,,sqmhg4c01a,QUAD,G4,readback,,,,1960,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G4{QM1:1962}Fld:SP,C17,,,qm1g4c01a,QUAD,G4,setpoint,,,,1962,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G4{QM1:1962}Fld:I,C17,,,qm1g4c01a,QUAD,G4,readback,,,,1962,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G4{SM1:1964}Fld:SP,C17,,,sm1g4c01a,SEXT,G4,setpoint,,,,1964,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-MG:G4{SM1:1964}Fld:I,C17,,,sm1g4c01a,SEXT,G4,readback,,,,1964,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k2
V:1-SR:C17-BI:G4{BPM:1969}SA:X,C17,,,p_bpm_1969,BPM,G4,X,,,,1969,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-BI:G4{BPM:1969}SA:Y,C17,,,p_bpm_1969,BPM,G4,Y,,,,1969,,,V:1-SR,aphla.sys.V1SR
V:1-SR:C17-MG:G4{QM2:1971}Fld:SP,C17,,,qm2g4c01a,QUAD,G4,setpoint,,,,1971,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
V:1-SR:C17-MG:G4{QM2:1971}Fld:I,C17,,,qm2g4c01a,QUAD,G4,readback,,,,1971,,,V:1-SR,aphla.sys.V1SR,aphla.elemfield.k1
