#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:2-SR:C14-MG:G4{CXM1:1785}Fld:I,1785,V:2-SR,C14,G4,readback,CXM1G4C14B,,Horizontal Corrector
V:2-SR:C14-MG:G4{CYM1:1786}Fld:SP,1786,V:2-SR,C14,G4,setpoint,CYM1G4C14B,,Vertical Corrector
V:2-SR:C14-MG:G4{CYM1:1786}Fld:I,1786,V:2-SR,C14,G4,readback,CYM1G4C14B,,Vertical Corrector
V:2-SR:C14-MG:G5{B1:1793}Fld:SP,1793,V:2-SR,C14,G5,setpoint,B1G5C14B,T,Bending
V:2-SR:C14-MG:G5{B1:1793}Fld:I,1793,V:2-SR,C14,G5,readback,B1G5C14B,T,Bending
V:2-SR:C14-MG:G6{QL3:1798}Fld:SP,1798,V:2-SR,C14,G6,setpoint,QL3G6C14B,K,Quadrupole
V:2-SR:C14-MG:G6{QL3:1798}Fld:I,1798,V:2-SR,C14,G6,readback,QL3G6C14B,K,Quadrupole
V:2-SR:C14-BI:G6{PL2:1800}SA:X,1800,V:2-SR,C14,G6,readback,PL2G6C14B,X,Beam Position Monitor
V:2-SR:C14-BI:G6{PL2:1800}SA:Y,1800,V:2-SR,C14,G6,readback,PL2G6C14B,Y,Beam Position Monitor
V:2-SR:C14-MG:G6{SL3:1802}Fld:SP,1802,V:2-SR,C14,G6,setpoint,SL3G6C14B,K,Sextupole
V:2-SR:C14-MG:G6{SL3:1802}Fld:I,1802,V:2-SR,C14,G6,readback,SL3G6C14B,K,Sextupole
V:2-SR:C14-MG:G6{CXL2:1805}Fld:SP,1805,V:2-SR,C14,G6,setpoint,CXL2G6C14B,,Horizontal Corrector
V:2-SR:C14-MG:G6{CXL2:1805}Fld:I,1805,V:2-SR,C14,G6,readback,CXL2G6C14B,,Horizontal Corrector
V:2-SR:C14-MG:G6{CYL2:1806}Fld:SP,1806,V:2-SR,C14,G6,setpoint,CYL2G6C14B,,Vertical Corrector
V:2-SR:C14-MG:G6{CYL2:1806}Fld:I,1806,V:2-SR,C14,G6,readback,CYL2G6C14B,,Vertical Corrector
V:2-SR:C14-MG:G6{QL2:1809}Fld:SP,1809,V:2-SR,C14,G6,setpoint,QL2G6C14B,K,Quadrupole
V:2-SR:C14-MG:G6{QL2:1809}Fld:I,1809,V:2-SR,C14,G6,readback,QL2G6C14B,K,Quadrupole
V:2-SR:C14-MG:G6{SL2:1811}Fld:SP,1811,V:2-SR,C14,G6,setpoint,SL2G6C14B,K,Sextupole
V:2-SR:C14-MG:G6{SL2:1811}Fld:I,1811,V:2-SR,C14,G6,readback,SL2G6C14B,K,Sextupole
V:2-SR:C14-MG:G6{CXL1:1814}Fld:SP,1814,V:2-SR,C14,G6,setpoint,CXL1G6C14B,,Horizontal Corrector
V:2-SR:C14-MG:G6{CXL1:1814}Fld:I,1814,V:2-SR,C14,G6,readback,CXL1G6C14B,,Horizontal Corrector
V:2-SR:C14-MG:G6{CYL1:1815}Fld:SP,1815,V:2-SR,C14,G6,setpoint,CYL1G6C14B,,Vertical Corrector
V:2-SR:C14-MG:G6{CYL1:1815}Fld:I,1815,V:2-SR,C14,G6,readback,CYL1G6C14B,,Vertical Corrector
V:2-SR:C14-MG:G6{QL1:1818}Fld:SP,1818,V:2-SR,C14,G6,setpoint,QL1G6C14B,K,Quadrupole
V:2-SR:C14-MG:G6{QL1:1818}Fld:I,1818,V:2-SR,C14,G6,readback,QL1G6C14B,K,Quadrupole
V:2-SR:C14-BI:G6{PL1:1820}SA:X,1820,V:2-SR,C14,G6,readback,PL1G6C14B,X,Beam Position Monitor
V:2-SR:C14-BI:G6{PL1:1820}SA:Y,1820,V:2-SR,C14,G6,readback,PL1G6C14B,Y,Beam Position Monitor
V:2-SR:C14-MG:G6{SL1:1822}Fld:SP,1822,V:2-SR,C14,G6,setpoint,SL1G6C14B,K,Sextupole
V:2-SR:C14-MG:G6{SL1:1822}Fld:I,1822,V:2-SR,C14,G6,readback,SL1G6C14B,K,Sextupole
V:2-SR:C15-MG:G1{FXL1:1827}Fld:SP,1827,V:2-SR,C15,G1,setpoint,FXL1G1C15A,,Horizontal Corrector
V:2-SR:C15-MG:G1{FXL1:1827}Fld:I,1827,V:2-SR,C15,G1,readback,FXL1G1C15A,,Horizontal Corrector
V:2-SR:C15-MG:G1{FYL1:1828}Fld:SP,1828,V:2-SR,C15,G1,setpoint,FYL1G1C15A,,Vertical Corrector
V:2-SR:C15-MG:G1{FYL1:1828}Fld:I,1828,V:2-SR,C15,G1,readback,FYL1G1C15A,,Vertical Corrector
V:2-SR:C15-MG:G1{FXL2:1837}Fld:SP,1837,V:2-SR,C15,G1,setpoint,FXL2G1C15A,,Horizontal Corrector
V:2-SR:C15-MG:G1{FXL2:1837}Fld:I,1837,V:2-SR,C15,G1,readback,FXL2G1C15A,,Horizontal Corrector
V:2-SR:C15-MG:G1{FYL2:1838}Fld:SP,1838,V:2-SR,C15,G1,setpoint,FYL2G1C15A,,Vertical Corrector
V:2-SR:C15-MG:G1{FYL2:1838}Fld:I,1838,V:2-SR,C15,G1,readback,FYL2G1C15A,,Vertical Corrector
V:2-SR:C15-MG:G2{SL1:1843}Fld:SP,1843,V:2-SR,C15,G2,setpoint,SL1G2C15A,K,Sextupole
V:2-SR:C15-MG:G2{SL1:1843}Fld:I,1843,V:2-SR,C15,G2,readback,SL1G2C15A,K,Sextupole
V:2-SR:C15-BI:G2{PL1:1845}SA:X,1845,V:2-SR,C15,G2,readback,PL1G2C15A,X,Beam Position Monitor
V:2-SR:C15-BI:G2{PL1:1845}SA:Y,1845,V:2-SR,C15,G2,readback,PL1G2C15A,Y,Beam Position Monitor
V:2-SR:C15-MG:G2{QL1:1847}Fld:SP,1847,V:2-SR,C15,G2,setpoint,QL1G2C15A,K,Quadrupole
V:2-SR:C15-MG:G2{QL1:1847}Fld:I,1847,V:2-SR,C15,G2,readback,QL1G2C15A,K,Quadrupole
V:2-SR:C15-MG:G2{CXL1:1850}Fld:SP,1850,V:2-SR,C15,G2,setpoint,CXL1G2C15A,,Horizontal Corrector
V:2-SR:C15-MG:G2{CXL1:1850}Fld:I,1850,V:2-SR,C15,G2,readback,CXL1G2C15A,,Horizontal Corrector
V:2-SR:C15-MG:G2{CYL1:1851}Fld:SP,1851,V:2-SR,C15,G2,setpoint,CYL1G2C15A,,Vertical Corrector
V:2-SR:C15-MG:G2{CYL1:1851}Fld:I,1851,V:2-SR,C15,G2,readback,CYL1G2C15A,,Vertical Corrector
V:2-SR:C15-MG:G2{SL2:1854}Fld:SP,1854,V:2-SR,C15,G2,setpoint,SL2G2C15A,K,Sextupole
V:2-SR:C15-MG:G2{SL2:1854}Fld:I,1854,V:2-SR,C15,G2,readback,SL2G2C15A,K,Sextupole
V:2-SR:C15-MG:G2{QL2:1856}Fld:SP,1856,V:2-SR,C15,G2,setpoint,QL2G2C15A,K,Quadrupole
V:2-SR:C15-MG:G2{QL2:1856}Fld:I,1856,V:2-SR,C15,G2,readback,QL2G2C15A,K,Quadrupole
V:2-SR:C15-MG:G2{CXL2:1859}Fld:SP,1859,V:2-SR,C15,G2,setpoint,CXL2G2C15A,,Horizontal Corrector
V:2-SR:C15-MG:G2{CXL2:1859}Fld:I,1859,V:2-SR,C15,G2,readback,CXL2G2C15A,,Horizontal Corrector
V:2-SR:C15-MG:G2{CYL2:1860}Fld:SP,1860,V:2-SR,C15,G2,setpoint,CYL2G2C15A,,Vertical Corrector
V:2-SR:C15-MG:G2{CYL2:1860}Fld:I,1860,V:2-SR,C15,G2,readback,CYL2G2C15A,,Vertical Corrector
V:2-SR:C15-MG:G2{SL3:1863}Fld:SP,1863,V:2-SR,C15,G2,setpoint,SL3G2C15A,K,Sextupole
V:2-SR:C15-MG:G2{SL3:1863}Fld:I,1863,V:2-SR,C15,G2,readback,SL3G2C15A,K,Sextupole
V:2-SR:C15-BI:G2{PL2:1865}SA:X,1865,V:2-SR,C15,G2,readback,PL2G2C15A,X,Beam Position Monitor
V:2-SR:C15-BI:G2{PL2:1865}SA:Y,1865,V:2-SR,C15,G2,readback,PL2G2C15A,Y,Beam Position Monitor
V:2-SR:C15-MG:G2{QL3:1867}Fld:SP,1867,V:2-SR,C15,G2,setpoint,QL3G2C15A,K,Quadrupole
V:2-SR:C15-MG:G2{QL3:1867}Fld:I,1867,V:2-SR,C15,G2,readback,QL3G2C15A,K,Quadrupole
V:2-SR:C15-MG:G3{B1:1872}Fld:SP,1872,V:2-SR,C15,G3,setpoint,B1G3C15A,T,Bending
V:2-SR:C15-MG:G3{B1:1872}Fld:I,1872,V:2-SR,C15,G3,readback,B1G3C15A,T,Bending
V:2-SR:C15-MG:G4{SQMH:1876}Fld:SP,1876,V:2-SR,C15,G4,setpoint,SQMHG4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{SQMH:1876}Fld:I,1876,V:2-SR,C15,G4,readback,SQMHG4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{CXM1:1877}Fld:SP,1877,V:2-SR,C15,G4,setpoint,CXM1G4C15A,,Horizontal Corrector
V:2-SR:C15-MG:G4{CXM1:1877}Fld:I,1877,V:2-SR,C15,G4,readback,CXM1G4C15A,,Horizontal Corrector
V:2-SR:C15-MG:G4{CYM1:1878}Fld:SP,1878,V:2-SR,C15,G4,setpoint,CYM1G4C15A,,Vertical Corrector
V:2-SR:C15-MG:G4{CYM1:1878}Fld:I,1878,V:2-SR,C15,G4,readback,CYM1G4C15A,,Vertical Corrector
V:2-SR:C15-MG:G4{SQMH:1879}Fld:SP,1879,V:2-SR,C15,G4,setpoint,SQMHG4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{SQMH:1879}Fld:I,1879,V:2-SR,C15,G4,readback,SQMHG4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{QM1:1881}Fld:SP,1881,V:2-SR,C15,G4,setpoint,QM1G4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{QM1:1881}Fld:I,1881,V:2-SR,C15,G4,readback,QM1G4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{SM1:1883}Fld:SP,1883,V:2-SR,C15,G4,setpoint,SM1G4C15A,K,Sextupole
V:2-SR:C15-MG:G4{SM1:1883}Fld:I,1883,V:2-SR,C15,G4,readback,SM1G4C15A,K,Sextupole
V:2-SR:C15-MG:G4{FXM1:1886}Fld:SP,1886,V:2-SR,C15,G4,setpoint,FXM1G4C15A,,Horizontal Corrector
V:2-SR:C15-MG:G4{FXM1:1886}Fld:I,1886,V:2-SR,C15,G4,readback,FXM1G4C15A,,Horizontal Corrector
V:2-SR:C15-MG:G4{FYM1:1887}Fld:SP,1887,V:2-SR,C15,G4,setpoint,FYM1G4C15A,,Vertical Corrector
V:2-SR:C15-MG:G4{FYM1:1887}Fld:I,1887,V:2-SR,C15,G4,readback,FYM1G4C15A,,Vertical Corrector
V:2-SR:C15-BI:G4{PM1:1890}SA:X,1890,V:2-SR,C15,G4,readback,PM1G4C15A,X,Beam Position Monitor
V:2-SR:C15-BI:G4{PM1:1890}SA:Y,1890,V:2-SR,C15,G4,readback,PM1G4C15A,Y,Beam Position Monitor
V:2-SR:C15-MG:G4{QM2:1892}Fld:SP,1892,V:2-SR,C15,G4,setpoint,QM2G4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{QM2:1892}Fld:I,1892,V:2-SR,C15,G4,readback,QM2G4C15A,K,Quadrupole
V:2-SR:C15-MG:G4{SM2:1894}Fld:SP,1894,V:2-SR,C15,G4,setpoint,SM2G4C15B,K,Sextupole
V:2-SR:C15-MG:G4{SM2:1894}Fld:I,1894,V:2-SR,C15,G4,readback,SM2G4C15B,K,Sextupole
V:2-SR:C15-MG:G4{QM2:1896}Fld:SP,1896,V:2-SR,C15,G4,setpoint,QM2G4C15B,K,Quadrupole
V:2-SR:C15-MG:G4{QM2:1896}Fld:I,1896,V:2-SR,C15,G4,readback,QM2G4C15B,K,Quadrupole
V:2-SR:C15-MG:G4{SM1:1898}Fld:SP,1898,V:2-SR,C15,G4,setpoint,SM1G4C15B,K,Sextupole
V:2-SR:C15-MG:G4{SM1:1898}Fld:I,1898,V:2-SR,C15,G4,readback,SM1G4C15B,K,Sextupole
V:2-SR:C15-BI:G4{PM1:1900}SA:X,1900,V:2-SR,C15,G4,readback,PM1G4C15B,X,Beam Position Monitor
V:2-SR:C15-BI:G4{PM1:1900}SA:Y,1900,V:2-SR,C15,G4,readback,PM1G4C15B,Y,Beam Position Monitor
V:2-SR:C15-MG:G4{QM1:1902}Fld:SP,1902,V:2-SR,C15,G4,setpoint,QM1G4C15B,K,Quadrupole
V:2-SR:C15-MG:G4{QM1:1902}Fld:I,1902,V:2-SR,C15,G4,readback,QM1G4C15B,K,Quadrupole
V:2-SR:C15-MG:G4{CXM1:1905}Fld:SP,1905,V:2-SR,C15,G4,setpoint,CXM1G4C15B,,Horizontal Corrector
V:2-SR:C15-MG:G4{CXM1:1905}Fld:I,1905,V:2-SR,C15,G4,readback,CXM1G4C15B,,Horizontal Corrector
V:2-SR:C15-MG:G4{CYM1:1906}Fld:SP,1906,V:2-SR,C15,G4,setpoint,CYM1G4C15B,,Vertical Corrector
V:2-SR:C15-MG:G4{CYM1:1906}Fld:I,1906,V:2-SR,C15,G4,readback,CYM1G4C15B,,Vertical Corrector
V:2-SR:C15-MG:G5{B1:1913}Fld:SP,1913,V:2-SR,C15,G5,setpoint,B1G5C15B,T,Bending
V:2-SR:C15-MG:G5{B1:1913}Fld:I,1913,V:2-SR,C15,G5,readback,B1G5C15B,T,Bending
V:2-SR:C15-MG:G6{CXH2:1918}Fld:SP,1918,V:2-SR,C15,G6,setpoint,CXH2G6C15B,,Horizontal Corrector
V:2-SR:C15-MG:G6{CXH2:1918}Fld:I,1918,V:2-SR,C15,G6,readback,CXH2G6C15B,,Horizontal Corrector
V:2-SR:C15-MG:G6{CYH2:1919}Fld:SP,1919,V:2-SR,C15,G6,setpoint,CYH2G6C15B,,Vertical Corrector
V:2-SR:C15-MG:G6{CYH2:1919}Fld:I,1919,V:2-SR,C15,G6,readback,CYH2G6C15B,,Vertical Corrector
V:2-SR:C15-MG:G6{SH4:1922}Fld:SP,1922,V:2-SR,C15,G6,setpoint,SH4G6C15B,K,Sextupole
V:2-SR:C15-MG:G6{SH4:1922}Fld:I,1922,V:2-SR,C15,G6,readback,SH4G6C15B,K,Sextupole
V:2-SR:C15-BI:G6{PH2:1924}SA:X,1924,V:2-SR,C15,G6,readback,PH2G6C15B,X,Beam Position Monitor
V:2-SR:C15-BI:G6{PH2:1924}SA:Y,1924,V:2-SR,C15,G6,readback,PH2G6C15B,Y,Beam Position Monitor
V:2-SR:C15-MG:G6{QH3:1926}Fld:SP,1926,V:2-SR,C15,G6,setpoint,QH3G6C15B,K,Quadrupole
V:2-SR:C15-MG:G6{QH3:1926}Fld:I,1926,V:2-SR,C15,G6,readback,QH3G6C15B,K,Quadrupole
V:2-SR:C15-MG:G6{SH3:1928}Fld:SP,1928,V:2-SR,C15,G6,setpoint,SH3G6C15B,K,Sextupole
V:2-SR:C15-MG:G6{SH3:1928}Fld:I,1928,V:2-SR,C15,G6,readback,SH3G6C15B,K,Sextupole
V:2-SR:C15-MG:G6{QH2:1930}Fld:SP,1930,V:2-SR,C15,G6,setpoint,QH2G6C15B,K,Quadrupole
V:2-SR:C15-MG:G6{QH2:1930}Fld:I,1930,V:2-SR,C15,G6,readback,QH2G6C15B,K,Quadrupole
V:2-SR:C15-MG:G6{CXH1:1933}Fld:SP,1933,V:2-SR,C15,G6,setpoint,CXH1G6C15B,,Horizontal Corrector
V:2-SR:C15-MG:G6{CXH1:1933}Fld:I,1933,V:2-SR,C15,G6,readback,CXH1G6C15B,,Horizontal Corrector
V:2-SR:C15-MG:G6{CYH1:1934}Fld:SP,1934,V:2-SR,C15,G6,setpoint,CYH1G6C15B,,Vertical Corrector
V:2-SR:C15-MG:G6{CYH1:1934}Fld:I,1934,V:2-SR,C15,G6,readback,CYH1G6C15B,,Vertical Corrector
V:2-SR:C15-MG:G6{QH1:1937}Fld:SP,1937,V:2-SR,C15,G6,setpoint,QH1G6C15B,K,Quadrupole
V:2-SR:C15-MG:G6{QH1:1937}Fld:I,1937,V:2-SR,C15,G6,readback,QH1G6C15B,K,Quadrupole
V:2-SR:C15-BI:G6{PH1:1939}SA:X,1939,V:2-SR,C15,G6,readback,PH1G6C15B,X,Beam Position Monitor
V:2-SR:C15-BI:G6{PH1:1939}SA:Y,1939,V:2-SR,C15,G6,readback,PH1G6C15B,Y,Beam Position Monitor
V:2-SR:C15-MG:G6{SH1:1941}Fld:SP,1941,V:2-SR,C15,G6,setpoint,SH1G6C15B,K,Sextupole
V:2-SR:C15-MG:G6{SH1:1941}Fld:I,1941,V:2-SR,C15,G6,readback,SH1G6C15B,K,Sextupole
V:2-SR:C16-MG:G1{FXH1:1946}Fld:SP,1946,V:2-SR,C16,G1,setpoint,FXH1G1C16A,,Horizontal Corrector
V:2-SR:C16-MG:G1{FXH1:1946}Fld:I,1946,V:2-SR,C16,G1,readback,FXH1G1C16A,,Horizontal Corrector
V:2-SR:C16-MG:G1{FYH1:1947}Fld:SP,1947,V:2-SR,C16,G1,setpoint,FYH1G1C16A,,Vertical Corrector
V:2-SR:C16-MG:G1{FYH1:1947}Fld:I,1947,V:2-SR,C16,G1,readback,FYH1G1C16A,,Vertical Corrector
V:2-SR:C16-MG:G1{FXH2:1952}Fld:SP,1952,V:2-SR,C16,G1,setpoint,FXH2G1C16A,,Horizontal Corrector
V:2-SR:C16-MG:G1{FXH2:1952}Fld:I,1952,V:2-SR,C16,G1,readback,FXH2G1C16A,,Horizontal Corrector
V:2-SR:C16-MG:G1{FYH2:1953}Fld:SP,1953,V:2-SR,C16,G1,setpoint,FYH2G1C16A,,Vertical Corrector
V:2-SR:C16-MG:G1{FYH2:1953}Fld:I,1953,V:2-SR,C16,G1,readback,FYH2G1C16A,,Vertical Corrector
V:2-SR:C16-MG:G2{SH1:1958}Fld:SP,1958,V:2-SR,C16,G2,setpoint,SH1G2C16A,K,Sextupole
V:2-SR:C16-MG:G2{SH1:1958}Fld:I,1958,V:2-SR,C16,G2,readback,SH1G2C16A,K,Sextupole
V:2-SR:C16-BI:G2{PH1:1960}SA:X,1960,V:2-SR,C16,G2,readback,PH1G2C16A,X,Beam Position Monitor
V:2-SR:C16-BI:G2{PH1:1960}SA:Y,1960,V:2-SR,C16,G2,readback,PH1G2C16A,Y,Beam Position Monitor
V:2-SR:C16-MG:G2{QH1:1962}Fld:SP,1962,V:2-SR,C16,G2,setpoint,QH1G2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{QH1:1962}Fld:I,1962,V:2-SR,C16,G2,readback,QH1G2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{SQHH:1964}Fld:SP,1964,V:2-SR,C16,G2,setpoint,SQHHG2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{SQHH:1964}Fld:I,1964,V:2-SR,C16,G2,readback,SQHHG2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{CXH1:1965}Fld:SP,1965,V:2-SR,C16,G2,setpoint,CXH1G2C16A,,Horizontal Corrector
V:2-SR:C16-MG:G2{CXH1:1965}Fld:I,1965,V:2-SR,C16,G2,readback,CXH1G2C16A,,Horizontal Corrector
V:2-SR:C16-MG:G2{CYH1:1966}Fld:SP,1966,V:2-SR,C16,G2,setpoint,CYH1G2C16A,,Vertical Corrector
V:2-SR:C16-MG:G2{CYH1:1966}Fld:I,1966,V:2-SR,C16,G2,readback,CYH1G2C16A,,Vertical Corrector
V:2-SR:C16-MG:G2{SQHH:1967}Fld:SP,1967,V:2-SR,C16,G2,setpoint,SQHHG2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{SQHH:1967}Fld:I,1967,V:2-SR,C16,G2,readback,SQHHG2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{QH2:1969}Fld:SP,1969,V:2-SR,C16,G2,setpoint,QH2G2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{QH2:1969}Fld:I,1969,V:2-SR,C16,G2,readback,QH2G2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{SH3:1971}Fld:SP,1971,V:2-SR,C16,G2,setpoint,SH3G2C16A,K,Sextupole
V:2-SR:C16-MG:G2{SH3:1971}Fld:I,1971,V:2-SR,C16,G2,readback,SH3G2C16A,K,Sextupole
V:2-SR:C16-MG:G2{QH3:1973}Fld:SP,1973,V:2-SR,C16,G2,setpoint,QH3G2C16A,K,Quadrupole
V:2-SR:C16-MG:G2{QH3:1973}Fld:I,1973,V:2-SR,C16,G2,readback,QH3G2C16A,K,Quadrupole
V:2-SR:C16-BI:G2{PH2:1975}SA:X,1975,V:2-SR,C16,G2,readback,PH2G2C16A,X,Beam Position Monitor
V:2-SR:C16-BI:G2{PH2:1975}SA:Y,1975,V:2-SR,C16,G2,readback,PH2G2C16A,Y,Beam Position Monitor
V:2-SR:C16-MG:G2{SH4:1977}Fld:SP,1977,V:2-SR,C16,G2,setpoint,SH4G2C16A,K,Sextupole
V:2-SR:C16-MG:G2{SH4:1977}Fld:I,1977,V:2-SR,C16,G2,readback,SH4G2C16A,K,Sextupole
V:2-SR:C16-MG:G2{CXH2:1980}Fld:SP,1980,V:2-SR,C16,G2,setpoint,CXH2G2C16A,,Horizontal Corrector
V:2-SR:C16-MG:G2{CXH2:1980}Fld:I,1980,V:2-SR,C16,G2,readback,CXH2G2C16A,,Horizontal Corrector
V:2-SR:C16-MG:G2{CYH2:1981}Fld:SP,1981,V:2-SR,C16,G2,setpoint,CYH2G2C16A,,Vertical Corrector
V:2-SR:C16-MG:G2{CYH2:1981}Fld:I,1981,V:2-SR,C16,G2,readback,CYH2G2C16A,,Vertical Corrector
V:2-SR:C16-MG:G3{B1:1986}Fld:SP,1986,V:2-SR,C16,G3,setpoint,B1G3C16A,T,Bending
V:2-SR:C16-MG:G3{B1:1986}Fld:I,1986,V:2-SR,C16,G3,readback,B1G3C16A,T,Bending
V:2-SR:C16-MG:G4{CXM1:1991}Fld:SP,1991,V:2-SR,C16,G4,setpoint,CXM1G4C16A,,Horizontal Corrector
V:2-SR:C16-MG:G4{CXM1:1991}Fld:I,1991,V:2-SR,C16,G4,readback,CXM1G4C16A,,Horizontal Corrector
V:2-SR:C16-MG:G4{CYM1:1992}Fld:SP,1992,V:2-SR,C16,G4,setpoint,CYM1G4C16A,,Vertical Corrector
V:2-SR:C16-MG:G4{CYM1:1992}Fld:I,1992,V:2-SR,C16,G4,readback,CYM1G4C16A,,Vertical Corrector
V:2-SR:C16-MG:G4{QM1:1995}Fld:SP,1995,V:2-SR,C16,G4,setpoint,QM1G4C16A,K,Quadrupole
V:2-SR:C16-MG:G4{QM1:1995}Fld:I,1995,V:2-SR,C16,G4,readback,QM1G4C16A,K,Quadrupole
V:2-SR:C16-MG:G4{SM1:1997}Fld:SP,1997,V:2-SR,C16,G4,setpoint,SM1G4C16A,K,Sextupole
V:2-SR:C16-MG:G4{SM1:1997}Fld:I,1997,V:2-SR,C16,G4,readback,SM1G4C16A,K,Sextupole
V:2-SR:C16-MG:G4{FXM1:2000}Fld:SP,2000,V:2-SR,C16,G4,setpoint,FXM1G4C16A,,Horizontal Corrector
V:2-SR:C16-MG:G4{FXM1:2000}Fld:I,2000,V:2-SR,C16,G4,readback,FXM1G4C16A,,Horizontal Corrector
V:2-SR:C16-MG:G4{FYM1:2001}Fld:SP,2001,V:2-SR,C16,G4,setpoint,FYM1G4C16A,,Vertical Corrector
V:2-SR:C16-MG:G4{FYM1:2001}Fld:I,2001,V:2-SR,C16,G4,readback,FYM1G4C16A,,Vertical Corrector
V:2-SR:C16-BI:G4{PM1:2004}SA:X,2004,V:2-SR,C16,G4,readback,PM1G4C16A,X,Beam Position Monitor
V:2-SR:C16-BI:G4{PM1:2004}SA:Y,2004,V:2-SR,C16,G4,readback,PM1G4C16A,Y,Beam Position Monitor
V:2-SR:C16-MG:G4{QM2:2006}Fld:SP,2006,V:2-SR,C16,G4,setpoint,QM2G4C16A,K,Quadrupole
V:2-SR:C16-MG:G4{QM2:2006}Fld:I,2006,V:2-SR,C16,G4,readback,QM2G4C16A,K,Quadrupole
V:2-SR:C16-MG:G4{SM2:2008}Fld:SP,2008,V:2-SR,C16,G4,setpoint,SM2G4C16B,K,Sextupole
V:2-SR:C16-MG:G4{SM2:2008}Fld:I,2008,V:2-SR,C16,G4,readback,SM2G4C16B,K,Sextupole
V:2-SR:C16-MG:G4{QM2:2010}Fld:SP,2010,V:2-SR,C16,G4,setpoint,QM2G4C16B,K,Quadrupole
V:2-SR:C16-MG:G4{QM2:2010}Fld:I,2010,V:2-SR,C16,G4,readback,QM2G4C16B,K,Quadrupole
V:2-SR:C16-MG:G4{SM1:2012}Fld:SP,2012,V:2-SR,C16,G4,setpoint,SM1G4C16B,K,Sextupole
V:2-SR:C16-MG:G4{SM1:2012}Fld:I,2012,V:2-SR,C16,G4,readback,SM1G4C16B,K,Sextupole
V:2-SR:C16-BI:G4{PM1:2014}SA:X,2014,V:2-SR,C16,G4,readback,PM1G4C16B,X,Beam Position Monitor
V:2-SR:C16-BI:G4{PM1:2014}SA:Y,2014,V:2-SR,C16,G4,readback,PM1G4C16B,Y,Beam Position Monitor
V:2-SR:C16-MG:G4{QM1:2016}Fld:SP,2016,V:2-SR,C16,G4,setpoint,QM1G4C16B,K,Quadrupole
V:2-SR:C16-MG:G4{QM1:2016}Fld:I,2016,V:2-SR,C16,G4,readback,QM1G4C16B,K,Quadrupole
V:2-SR:C16-MG:G4{CXM1:2019}Fld:SP,2019,V:2-SR,C16,G4,setpoint,CXM1G4C16B,,Horizontal Corrector
V:2-SR:C16-MG:G4{CXM1:2019}Fld:I,2019,V:2-SR,C16,G4,readback,CXM1G4C16B,,Horizontal Corrector
V:2-SR:C16-MG:G4{CYM1:2020}Fld:SP,2020,V:2-SR,C16,G4,setpoint,CYM1G4C16B,,Vertical Corrector
V:2-SR:C16-MG:G4{CYM1:2020}Fld:I,2020,V:2-SR,C16,G4,readback,CYM1G4C16B,,Vertical Corrector
V:2-SR:C16-MG:G5{B1:2027}Fld:SP,2027,V:2-SR,C16,G5,setpoint,B1G5C16B,T,Bending
V:2-SR:C16-MG:G5{B1:2027}Fld:I,2027,V:2-SR,C16,G5,readback,B1G5C16B,T,Bending
V:2-SR:C16-MG:G6{QL3:2032}Fld:SP,2032,V:2-SR,C16,G6,setpoint,QL3G6C16B,K,Quadrupole
V:2-SR:C16-MG:G6{QL3:2032}Fld:I,2032,V:2-SR,C16,G6,readback,QL3G6C16B,K,Quadrupole
V:2-SR:C16-BI:G6{PL2:2034}SA:X,2034,V:2-SR,C16,G6,readback,PL2G6C16B,X,Beam Position Monitor
V:2-SR:C16-BI:G6{PL2:2034}SA:Y,2034,V:2-SR,C16,G6,readback,PL2G6C16B,Y,Beam Position Monitor
V:2-SR:C16-MG:G6{SL3:2036}Fld:SP,2036,V:2-SR,C16,G6,setpoint,SL3G6C16B,K,Sextupole
V:2-SR:C16-MG:G6{SL3:2036}Fld:I,2036,V:2-SR,C16,G6,readback,SL3G6C16B,K,Sextupole
V:2-SR:C16-MG:G6{CXL2:2039}Fld:SP,2039,V:2-SR,C16,G6,setpoint,CXL2G6C16B,,Horizontal Corrector
V:2-SR:C16-MG:G6{CXL2:2039}Fld:I,2039,V:2-SR,C16,G6,readback,CXL2G6C16B,,Horizontal Corrector
V:2-SR:C16-MG:G6{CYL2:2040}Fld:SP,2040,V:2-SR,C16,G6,setpoint,CYL2G6C16B,,Vertical Corrector
V:2-SR:C16-MG:G6{CYL2:2040}Fld:I,2040,V:2-SR,C16,G6,readback,CYL2G6C16B,,Vertical Corrector
