#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:1-SR:C07-MG:G4{SQMH:829}Fld:SP,829,V:1-SR,C07,G4,setpoint,SQMHG4C01A,K,Quadrupole
V:1-SR:C07-MG:G4{SQMH:829}Fld:I,829,V:1-SR,C07,G4,readback,SQMHG4C01A,K,Quadrupole
V:1-SR:C07-MG:G4{QM1:831}Fld:SP,831,V:1-SR,C07,G4,setpoint,QM1G4C01A,K,Quadrupole
V:1-SR:C07-MG:G4{QM1:831}Fld:I,831,V:1-SR,C07,G4,readback,QM1G4C01A,K,Quadrupole
V:1-SR:C07-MG:G4{SM1:833}Fld:SP,833,V:1-SR,C07,G4,setpoint,SM1G4C01A,K,Sextupole
V:1-SR:C07-MG:G4{SM1:833}Fld:I,833,V:1-SR,C07,G4,readback,SM1G4C01A,K,Sextupole
V:1-SR:C07-BI:G4{BPM:838}SA:X,838,V:1-SR,C07,G4,X,BPM,,Beam Position Monitor
V:1-SR:C07-BI:G4{BPM:838}SA:Y,838,V:1-SR,C07,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C07-MG:G4{QM2:840}Fld:SP,840,V:1-SR,C07,G4,setpoint,QM2G4C01A,K,Quadrupole
V:1-SR:C07-MG:G4{QM2:840}Fld:I,840,V:1-SR,C07,G4,readback,QM2G4C01A,K,Quadrupole
V:1-SR:C07-MG:G4{SM2H:842}Fld:SP,842,V:1-SR,C07,G4,setpoint,SM2HG4C01B,K,Sextupole
V:1-SR:C07-MG:G4{SM2H:842}Fld:I,842,V:1-SR,C07,G4,readback,SM2HG4C01B,K,Sextupole
V:1-SR:C07-MG:G4{SM2H:843}Fld:SP,843,V:1-SR,C07,G4,setpoint,SM2HG4C01B,K,Sextupole
V:1-SR:C07-MG:G4{SM2H:843}Fld:I,843,V:1-SR,C07,G4,readback,SM2HG4C01B,K,Sextupole
V:1-SR:C07-MG:G4{QM2:845}Fld:SP,845,V:1-SR,C07,G4,setpoint,QM2G4C01B,K,Quadrupole
V:1-SR:C07-MG:G4{QM2:845}Fld:I,845,V:1-SR,C07,G4,readback,QM2G4C01B,K,Quadrupole
V:1-SR:C07-MG:G4{SM1:847}Fld:SP,847,V:1-SR,C07,G4,setpoint,SM1G4C01B,K,Sextupole
V:1-SR:C07-MG:G4{SM1:847}Fld:I,847,V:1-SR,C07,G4,readback,SM1G4C01B,K,Sextupole
V:1-SR:C07-BI:G4{BPM:849}SA:X,849,V:1-SR,C07,G4,X,BPM,,Beam Position Monitor
V:1-SR:C07-BI:G4{BPM:849}SA:Y,849,V:1-SR,C07,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C07-MG:G4{QM1:851}Fld:SP,851,V:1-SR,C07,G4,setpoint,QM1G4C01B,K,Quadrupole
V:1-SR:C07-MG:G4{QM1:851}Fld:I,851,V:1-SR,C07,G4,readback,QM1G4C01B,K,Quadrupole
V:1-SR:C07-MG:G4{CH:854}Fld:SP,854,V:1-SR,C07,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C07-MG:G4{CH:854}Fld:I,854,V:1-SR,C07,G4,readback,CH,,Horizontal Corrector
V:1-SR:C07-MG:G4{CV:855}Fld:SP,855,V:1-SR,C07,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C07-MG:G4{CV:855}Fld:I,855,V:1-SR,C07,G4,readback,CV,,Vertical Corrector
V:1-SR:C07-MG:G5{B1:862}Fld:SP,862,V:1-SR,C07,G5,setpoint,B1G5C01B,T,Bending
V:1-SR:C07-MG:G5{B1:862}Fld:I,862,V:1-SR,C07,G5,readback,B1G5C01B,T,Bending
V:1-SR:C07-MG:G6{CH:867}Fld:SP,867,V:1-SR,C07,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C07-MG:G6{CH:867}Fld:I,867,V:1-SR,C07,G6,readback,CH,,Horizontal Corrector
V:1-SR:C07-MG:G6{CV:868}Fld:SP,868,V:1-SR,C07,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C07-MG:G6{CV:868}Fld:I,868,V:1-SR,C07,G6,readback,CV,,Vertical Corrector
V:1-SR:C07-MG:G6{SH4:871}Fld:SP,871,V:1-SR,C07,G6,setpoint,SH4G6C01B,K,Sextupole
V:1-SR:C07-MG:G6{SH4:871}Fld:I,871,V:1-SR,C07,G6,readback,SH4G6C01B,K,Sextupole
V:1-SR:C07-BI:G6{BPM:873}SA:X,873,V:1-SR,C07,G6,X,BPM,,Beam Position Monitor
V:1-SR:C07-BI:G6{BPM:873}SA:Y,873,V:1-SR,C07,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C07-MG:G6{QH3:875}Fld:SP,875,V:1-SR,C07,G6,setpoint,QH3G6C01B,K,Quadrupole
V:1-SR:C07-MG:G6{QH3:875}Fld:I,875,V:1-SR,C07,G6,readback,QH3G6C01B,K,Quadrupole
V:1-SR:C07-MG:G6{SH3:877}Fld:SP,877,V:1-SR,C07,G6,setpoint,SH3G6C01B,K,Sextupole
V:1-SR:C07-MG:G6{SH3:877}Fld:I,877,V:1-SR,C07,G6,readback,SH3G6C01B,K,Sextupole
V:1-SR:C07-MG:G6{QH2:879}Fld:SP,879,V:1-SR,C07,G6,setpoint,QH2G6C01B,K,Quadrupole
V:1-SR:C07-MG:G6{QH2:879}Fld:I,879,V:1-SR,C07,G6,readback,QH2G6C01B,K,Quadrupole
V:1-SR:C07-MG:G6{CH:882}Fld:SP,882,V:1-SR,C07,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C07-MG:G6{CH:882}Fld:I,882,V:1-SR,C07,G6,readback,CH,,Horizontal Corrector
V:1-SR:C07-MG:G6{CV:883}Fld:SP,883,V:1-SR,C07,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C07-MG:G6{CV:883}Fld:I,883,V:1-SR,C07,G6,readback,CV,,Vertical Corrector
V:1-SR:C07-MG:G6{QH1:886}Fld:SP,886,V:1-SR,C07,G6,setpoint,QH1G6C01B,K,Quadrupole
V:1-SR:C07-MG:G6{QH1:886}Fld:I,886,V:1-SR,C07,G6,readback,QH1G6C01B,K,Quadrupole
V:1-SR:C07-BI:G6{BPM:888}SA:X,888,V:1-SR,C07,G6,X,BPM,,Beam Position Monitor
V:1-SR:C07-BI:G6{BPM:888}SA:Y,888,V:1-SR,C07,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C07-MG:G6{SH1:890}Fld:SP,890,V:1-SR,C07,G6,setpoint,SH1G6C01B,K,Sextupole
V:1-SR:C07-MG:G6{SH1:890}Fld:I,890,V:1-SR,C07,G6,readback,SH1G6C01B,K,Sextupole
V:1-SR:C08-MG:G2{SH1:903}Fld:SP,903,V:1-SR,C08,G2,setpoint,SH1G2C30A,K,Sextupole
V:1-SR:C08-MG:G2{SH1:903}Fld:I,903,V:1-SR,C08,G2,readback,SH1G2C30A,K,Sextupole
V:1-SR:C08-BI:G2{BPM:905}SA:X,905,V:1-SR,C08,G2,X,BPM,,Beam Position Monitor
V:1-SR:C08-BI:G2{BPM:905}SA:Y,905,V:1-SR,C08,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C08-MG:G2{QH1:907}Fld:SP,907,V:1-SR,C08,G2,setpoint,QH1G2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{QH1:907}Fld:I,907,V:1-SR,C08,G2,readback,QH1G2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{SQHH:909}Fld:SP,909,V:1-SR,C08,G2,setpoint,SQHHG2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{SQHH:909}Fld:I,909,V:1-SR,C08,G2,readback,SQHHG2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{CH:910}Fld:SP,910,V:1-SR,C08,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C08-MG:G2{CH:910}Fld:I,910,V:1-SR,C08,G2,readback,CH,,Horizontal Corrector
V:1-SR:C08-MG:G2{CV:911}Fld:SP,911,V:1-SR,C08,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C08-MG:G2{CV:911}Fld:I,911,V:1-SR,C08,G2,readback,CV,,Vertical Corrector
V:1-SR:C08-MG:G2{SQHH:912}Fld:SP,912,V:1-SR,C08,G2,setpoint,SQHHG2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{SQHH:912}Fld:I,912,V:1-SR,C08,G2,readback,SQHHG2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{QH2:914}Fld:SP,914,V:1-SR,C08,G2,setpoint,QH2G2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{QH2:914}Fld:I,914,V:1-SR,C08,G2,readback,QH2G2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{SH3:916}Fld:SP,916,V:1-SR,C08,G2,setpoint,SH3G2C30A,K,Sextupole
V:1-SR:C08-MG:G2{SH3:916}Fld:I,916,V:1-SR,C08,G2,readback,SH3G2C30A,K,Sextupole
V:1-SR:C08-MG:G2{QH3:918}Fld:SP,918,V:1-SR,C08,G2,setpoint,QH3G2C30A,K,Quadrupole
V:1-SR:C08-MG:G2{QH3:918}Fld:I,918,V:1-SR,C08,G2,readback,QH3G2C30A,K,Quadrupole
V:1-SR:C08-BI:G2{BPM:920}SA:X,920,V:1-SR,C08,G2,X,BPM,,Beam Position Monitor
V:1-SR:C08-BI:G2{BPM:920}SA:Y,920,V:1-SR,C08,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C08-MG:G2{SH4:922}Fld:SP,922,V:1-SR,C08,G2,setpoint,SH4G2C30A,K,Sextupole
V:1-SR:C08-MG:G2{SH4:922}Fld:I,922,V:1-SR,C08,G2,readback,SH4G2C30A,K,Sextupole
V:1-SR:C08-MG:G2{CH:925}Fld:SP,925,V:1-SR,C08,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C08-MG:G2{CH:925}Fld:I,925,V:1-SR,C08,G2,readback,CH,,Horizontal Corrector
V:1-SR:C08-MG:G2{CV:926}Fld:SP,926,V:1-SR,C08,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C08-MG:G2{CV:926}Fld:I,926,V:1-SR,C08,G2,readback,CV,,Vertical Corrector
V:1-SR:C08-MG:G3{B1:931}Fld:SP,931,V:1-SR,C08,G3,setpoint,B1G3C30A,T,Bending
V:1-SR:C08-MG:G3{B1:931}Fld:I,931,V:1-SR,C08,G3,readback,B1G3C30A,T,Bending
V:1-SR:C08-MG:G4{CH:936}Fld:SP,936,V:1-SR,C08,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C08-MG:G4{CH:936}Fld:I,936,V:1-SR,C08,G4,readback,CH,,Horizontal Corrector
V:1-SR:C08-MG:G4{CV:937}Fld:SP,937,V:1-SR,C08,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C08-MG:G4{CV:937}Fld:I,937,V:1-SR,C08,G4,readback,CV,,Vertical Corrector
V:1-SR:C08-MG:G4{QM1:940}Fld:SP,940,V:1-SR,C08,G4,setpoint,QM1G4C30A,K,Quadrupole
V:1-SR:C08-MG:G4{QM1:940}Fld:I,940,V:1-SR,C08,G4,readback,QM1G4C30A,K,Quadrupole
V:1-SR:C08-MG:G4{SM1:942}Fld:SP,942,V:1-SR,C08,G4,setpoint,SM1G4C30A,K,Sextupole
V:1-SR:C08-MG:G4{SM1:942}Fld:I,942,V:1-SR,C08,G4,readback,SM1G4C30A,K,Sextupole
V:1-SR:C08-BI:G4{BPM:947}SA:X,947,V:1-SR,C08,G4,X,BPM,,Beam Position Monitor
V:1-SR:C08-BI:G4{BPM:947}SA:Y,947,V:1-SR,C08,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C08-MG:G4{QM2:949}Fld:SP,949,V:1-SR,C08,G4,setpoint,QM2G4C30A,K,Quadrupole
V:1-SR:C08-MG:G4{QM2:949}Fld:I,949,V:1-SR,C08,G4,readback,QM2G4C30A,K,Quadrupole
V:1-SR:C08-MG:G4{SM2H:951}Fld:SP,951,V:1-SR,C08,G4,setpoint,SM2HG4C30B,K,Sextupole
V:1-SR:C08-MG:G4{SM2H:951}Fld:I,951,V:1-SR,C08,G4,readback,SM2HG4C30B,K,Sextupole
V:1-SR:C08-MG:G4{SM2H:952}Fld:SP,952,V:1-SR,C08,G4,setpoint,SM2HG4C30B,K,Sextupole
V:1-SR:C08-MG:G4{SM2H:952}Fld:I,952,V:1-SR,C08,G4,readback,SM2HG4C30B,K,Sextupole
V:1-SR:C08-MG:G4{QM2:954}Fld:SP,954,V:1-SR,C08,G4,setpoint,QM2G4C30B,K,Quadrupole
V:1-SR:C08-MG:G4{QM2:954}Fld:I,954,V:1-SR,C08,G4,readback,QM2G4C30B,K,Quadrupole
V:1-SR:C08-MG:G4{SM1:956}Fld:SP,956,V:1-SR,C08,G4,setpoint,SM1G4C30B,K,Sextupole
V:1-SR:C08-MG:G4{SM1:956}Fld:I,956,V:1-SR,C08,G4,readback,SM1G4C30B,K,Sextupole
V:1-SR:C08-BI:G4{BPM:958}SA:X,958,V:1-SR,C08,G4,X,BPM,,Beam Position Monitor
V:1-SR:C08-BI:G4{BPM:958}SA:Y,958,V:1-SR,C08,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C08-MG:G4{QM1:960}Fld:SP,960,V:1-SR,C08,G4,setpoint,QM1G4C30B,K,Quadrupole
V:1-SR:C08-MG:G4{QM1:960}Fld:I,960,V:1-SR,C08,G4,readback,QM1G4C30B,K,Quadrupole
V:1-SR:C08-MG:G4{CH:963}Fld:SP,963,V:1-SR,C08,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C08-MG:G4{CH:963}Fld:I,963,V:1-SR,C08,G4,readback,CH,,Horizontal Corrector
V:1-SR:C08-MG:G4{CV:964}Fld:SP,964,V:1-SR,C08,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C08-MG:G4{CV:964}Fld:I,964,V:1-SR,C08,G4,readback,CV,,Vertical Corrector
V:1-SR:C08-MG:G5{B1:971}Fld:SP,971,V:1-SR,C08,G5,setpoint,B1G5C30B,T,Bending
V:1-SR:C08-MG:G5{B1:971}Fld:I,971,V:1-SR,C08,G5,readback,B1G5C30B,T,Bending
V:1-SR:C08-MG:G6{QL3:976}Fld:SP,976,V:1-SR,C08,G6,setpoint,QL3G6C30B,K,Quadrupole
V:1-SR:C08-MG:G6{QL3:976}Fld:I,976,V:1-SR,C08,G6,readback,QL3G6C30B,K,Quadrupole
V:1-SR:C08-BI:G6{BPM:978}SA:X,978,V:1-SR,C08,G6,X,BPM,,Beam Position Monitor
V:1-SR:C08-BI:G6{BPM:978}SA:Y,978,V:1-SR,C08,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C08-MG:G6{SL3:980}Fld:SP,980,V:1-SR,C08,G6,setpoint,SL3G6C30B,K,Sextupole
V:1-SR:C08-MG:G6{SL3:980}Fld:I,980,V:1-SR,C08,G6,readback,SL3G6C30B,K,Sextupole
V:1-SR:C08-MG:G6{CH:983}Fld:SP,983,V:1-SR,C08,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C08-MG:G6{CH:983}Fld:I,983,V:1-SR,C08,G6,readback,CH,,Horizontal Corrector
V:1-SR:C08-MG:G6{CV:984}Fld:SP,984,V:1-SR,C08,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C08-MG:G6{CV:984}Fld:I,984,V:1-SR,C08,G6,readback,CV,,Vertical Corrector
V:1-SR:C08-MG:G6{QL2:987}Fld:SP,987,V:1-SR,C08,G6,setpoint,QL2G6C30B,K,Quadrupole
V:1-SR:C08-MG:G6{QL2:987}Fld:I,987,V:1-SR,C08,G6,readback,QL2G6C30B,K,Quadrupole
V:1-SR:C08-MG:G6{SL2:989}Fld:SP,989,V:1-SR,C08,G6,setpoint,SL2G6C30B,K,Sextupole
V:1-SR:C08-MG:G6{SL2:989}Fld:I,989,V:1-SR,C08,G6,readback,SL2G6C30B,K,Sextupole
V:1-SR:C08-MG:G6{CH:992}Fld:SP,992,V:1-SR,C08,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C08-MG:G6{CH:992}Fld:I,992,V:1-SR,C08,G6,readback,CH,,Horizontal Corrector
V:1-SR:C08-MG:G6{CV:993}Fld:SP,993,V:1-SR,C08,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C08-MG:G6{CV:993}Fld:I,993,V:1-SR,C08,G6,readback,CV,,Vertical Corrector
V:1-SR:C08-MG:G6{QL1:996}Fld:SP,996,V:1-SR,C08,G6,setpoint,QL1G6C30B,K,Quadrupole
V:1-SR:C08-MG:G6{QL1:996}Fld:I,996,V:1-SR,C08,G6,readback,QL1G6C30B,K,Quadrupole
V:1-SR:C08-BI:G6{BPM:998}SA:X,998,V:1-SR,C08,G6,X,BPM,,Beam Position Monitor
V:1-SR:C08-BI:G6{BPM:998}SA:Y,998,V:1-SR,C08,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C08-MG:G6{SL1:1000}Fld:SP,1000,V:1-SR,C08,G6,setpoint,SL1G6C30B,K,Sextupole
V:1-SR:C08-MG:G6{SL1:1000}Fld:I,1000,V:1-SR,C08,G6,readback,SL1G6C30B,K,Sextupole
V:1-SR:C09-MG:G2{SL1:1017}Fld:SP,1017,V:1-SR,C09,G2,setpoint,SL1G2C01A,K,Sextupole
V:1-SR:C09-MG:G2{SL1:1017}Fld:I,1017,V:1-SR,C09,G2,readback,SL1G2C01A,K,Sextupole
V:1-SR:C09-BI:G2{BPM:1019}SA:X,1019,V:1-SR,C09,G2,X,BPM,,Beam Position Monitor
V:1-SR:C09-BI:G2{BPM:1019}SA:Y,1019,V:1-SR,C09,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C09-MG:G2{QL1:1021}Fld:SP,1021,V:1-SR,C09,G2,setpoint,QL1G2C01A,K,Quadrupole
V:1-SR:C09-MG:G2{QL1:1021}Fld:I,1021,V:1-SR,C09,G2,readback,QL1G2C01A,K,Quadrupole
V:1-SR:C09-MG:G2{CH:1024}Fld:SP,1024,V:1-SR,C09,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C09-MG:G2{CH:1024}Fld:I,1024,V:1-SR,C09,G2,readback,CH,,Horizontal Corrector
V:1-SR:C09-MG:G2{CV:1025}Fld:SP,1025,V:1-SR,C09,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C09-MG:G2{CV:1025}Fld:I,1025,V:1-SR,C09,G2,readback,CV,,Vertical Corrector
V:1-SR:C09-MG:G2{SL2:1028}Fld:SP,1028,V:1-SR,C09,G2,setpoint,SL2G2C01A,K,Sextupole
V:1-SR:C09-MG:G2{SL2:1028}Fld:I,1028,V:1-SR,C09,G2,readback,SL2G2C01A,K,Sextupole
V:1-SR:C09-MG:G2{QL2:1030}Fld:SP,1030,V:1-SR,C09,G2,setpoint,QL2G2C01A,K,Quadrupole
V:1-SR:C09-MG:G2{QL2:1030}Fld:I,1030,V:1-SR,C09,G2,readback,QL2G2C01A,K,Quadrupole
V:1-SR:C09-MG:G2{CH:1033}Fld:SP,1033,V:1-SR,C09,G2,setpoint,CH,,Horizontal Corrector
V:1-SR:C09-MG:G2{CH:1033}Fld:I,1033,V:1-SR,C09,G2,readback,CH,,Horizontal Corrector
V:1-SR:C09-MG:G2{CV:1034}Fld:SP,1034,V:1-SR,C09,G2,setpoint,CV,,Vertical Corrector
V:1-SR:C09-MG:G2{CV:1034}Fld:I,1034,V:1-SR,C09,G2,readback,CV,,Vertical Corrector
V:1-SR:C09-MG:G2{SL3:1037}Fld:SP,1037,V:1-SR,C09,G2,setpoint,SL3G2C01A,K,Sextupole
V:1-SR:C09-MG:G2{SL3:1037}Fld:I,1037,V:1-SR,C09,G2,readback,SL3G2C01A,K,Sextupole
V:1-SR:C09-BI:G2{BPM:1039}SA:X,1039,V:1-SR,C09,G2,X,BPM,,Beam Position Monitor
V:1-SR:C09-BI:G2{BPM:1039}SA:Y,1039,V:1-SR,C09,G2,Y,BPM,,Beam Position Monitor
V:1-SR:C09-MG:G2{QL3:1041}Fld:SP,1041,V:1-SR,C09,G2,setpoint,QL3G2C01A,K,Quadrupole
V:1-SR:C09-MG:G2{QL3:1041}Fld:I,1041,V:1-SR,C09,G2,readback,QL3G2C01A,K,Quadrupole
V:1-SR:C09-MG:G3{B1:1046}Fld:SP,1046,V:1-SR,C09,G3,setpoint,B1G3C01A,T,Bending
V:1-SR:C09-MG:G3{B1:1046}Fld:I,1046,V:1-SR,C09,G3,readback,B1G3C01A,T,Bending
V:1-SR:C09-MG:G4{SQMH:1050}Fld:SP,1050,V:1-SR,C09,G4,setpoint,SQMHG4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{SQMH:1050}Fld:I,1050,V:1-SR,C09,G4,readback,SQMHG4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{CH:1051}Fld:SP,1051,V:1-SR,C09,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C09-MG:G4{CH:1051}Fld:I,1051,V:1-SR,C09,G4,readback,CH,,Horizontal Corrector
V:1-SR:C09-MG:G4{CV:1052}Fld:SP,1052,V:1-SR,C09,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C09-MG:G4{CV:1052}Fld:I,1052,V:1-SR,C09,G4,readback,CV,,Vertical Corrector
V:1-SR:C09-MG:G4{SQMH:1053}Fld:SP,1053,V:1-SR,C09,G4,setpoint,SQMHG4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{SQMH:1053}Fld:I,1053,V:1-SR,C09,G4,readback,SQMHG4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{QM1:1055}Fld:SP,1055,V:1-SR,C09,G4,setpoint,QM1G4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{QM1:1055}Fld:I,1055,V:1-SR,C09,G4,readback,QM1G4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{SM1:1057}Fld:SP,1057,V:1-SR,C09,G4,setpoint,SM1G4C01A,K,Sextupole
V:1-SR:C09-MG:G4{SM1:1057}Fld:I,1057,V:1-SR,C09,G4,readback,SM1G4C01A,K,Sextupole
V:1-SR:C09-BI:G4{BPM:1062}SA:X,1062,V:1-SR,C09,G4,X,BPM,,Beam Position Monitor
V:1-SR:C09-BI:G4{BPM:1062}SA:Y,1062,V:1-SR,C09,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C09-MG:G4{QM2:1064}Fld:SP,1064,V:1-SR,C09,G4,setpoint,QM2G4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{QM2:1064}Fld:I,1064,V:1-SR,C09,G4,readback,QM2G4C01A,K,Quadrupole
V:1-SR:C09-MG:G4{SM2H:1066}Fld:SP,1066,V:1-SR,C09,G4,setpoint,SM2HG4C01B,K,Sextupole
V:1-SR:C09-MG:G4{SM2H:1066}Fld:I,1066,V:1-SR,C09,G4,readback,SM2HG4C01B,K,Sextupole
V:1-SR:C09-MG:G4{SM2H:1067}Fld:SP,1067,V:1-SR,C09,G4,setpoint,SM2HG4C01B,K,Sextupole
V:1-SR:C09-MG:G4{SM2H:1067}Fld:I,1067,V:1-SR,C09,G4,readback,SM2HG4C01B,K,Sextupole
V:1-SR:C09-MG:G4{QM2:1069}Fld:SP,1069,V:1-SR,C09,G4,setpoint,QM2G4C01B,K,Quadrupole
V:1-SR:C09-MG:G4{QM2:1069}Fld:I,1069,V:1-SR,C09,G4,readback,QM2G4C01B,K,Quadrupole
V:1-SR:C09-MG:G4{SM1:1071}Fld:SP,1071,V:1-SR,C09,G4,setpoint,SM1G4C01B,K,Sextupole
V:1-SR:C09-MG:G4{SM1:1071}Fld:I,1071,V:1-SR,C09,G4,readback,SM1G4C01B,K,Sextupole
V:1-SR:C09-BI:G4{BPM:1073}SA:X,1073,V:1-SR,C09,G4,X,BPM,,Beam Position Monitor
V:1-SR:C09-BI:G4{BPM:1073}SA:Y,1073,V:1-SR,C09,G4,Y,BPM,,Beam Position Monitor
V:1-SR:C09-MG:G4{QM1:1075}Fld:SP,1075,V:1-SR,C09,G4,setpoint,QM1G4C01B,K,Quadrupole
V:1-SR:C09-MG:G4{QM1:1075}Fld:I,1075,V:1-SR,C09,G4,readback,QM1G4C01B,K,Quadrupole
V:1-SR:C09-MG:G4{CH:1078}Fld:SP,1078,V:1-SR,C09,G4,setpoint,CH,,Horizontal Corrector
V:1-SR:C09-MG:G4{CH:1078}Fld:I,1078,V:1-SR,C09,G4,readback,CH,,Horizontal Corrector
V:1-SR:C09-MG:G4{CV:1079}Fld:SP,1079,V:1-SR,C09,G4,setpoint,CV,,Vertical Corrector
V:1-SR:C09-MG:G4{CV:1079}Fld:I,1079,V:1-SR,C09,G4,readback,CV,,Vertical Corrector
V:1-SR:C09-MG:G5{B1:1086}Fld:SP,1086,V:1-SR,C09,G5,setpoint,B1G5C01B,T,Bending
V:1-SR:C09-MG:G5{B1:1086}Fld:I,1086,V:1-SR,C09,G5,readback,B1G5C01B,T,Bending
V:1-SR:C09-MG:G6{CH:1091}Fld:SP,1091,V:1-SR,C09,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C09-MG:G6{CH:1091}Fld:I,1091,V:1-SR,C09,G6,readback,CH,,Horizontal Corrector
V:1-SR:C09-MG:G6{CV:1092}Fld:SP,1092,V:1-SR,C09,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C09-MG:G6{CV:1092}Fld:I,1092,V:1-SR,C09,G6,readback,CV,,Vertical Corrector
V:1-SR:C09-MG:G6{SH4:1095}Fld:SP,1095,V:1-SR,C09,G6,setpoint,SH4G6C01B,K,Sextupole
V:1-SR:C09-MG:G6{SH4:1095}Fld:I,1095,V:1-SR,C09,G6,readback,SH4G6C01B,K,Sextupole
V:1-SR:C09-BI:G6{BPM:1097}SA:X,1097,V:1-SR,C09,G6,X,BPM,,Beam Position Monitor
V:1-SR:C09-BI:G6{BPM:1097}SA:Y,1097,V:1-SR,C09,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C09-MG:G6{QH3:1099}Fld:SP,1099,V:1-SR,C09,G6,setpoint,QH3G6C01B,K,Quadrupole
V:1-SR:C09-MG:G6{QH3:1099}Fld:I,1099,V:1-SR,C09,G6,readback,QH3G6C01B,K,Quadrupole
V:1-SR:C09-MG:G6{SH3:1101}Fld:SP,1101,V:1-SR,C09,G6,setpoint,SH3G6C01B,K,Sextupole
V:1-SR:C09-MG:G6{SH3:1101}Fld:I,1101,V:1-SR,C09,G6,readback,SH3G6C01B,K,Sextupole
V:1-SR:C09-MG:G6{QH2:1103}Fld:SP,1103,V:1-SR,C09,G6,setpoint,QH2G6C01B,K,Quadrupole
V:1-SR:C09-MG:G6{QH2:1103}Fld:I,1103,V:1-SR,C09,G6,readback,QH2G6C01B,K,Quadrupole
V:1-SR:C09-MG:G6{CH:1106}Fld:SP,1106,V:1-SR,C09,G6,setpoint,CH,,Horizontal Corrector
V:1-SR:C09-MG:G6{CH:1106}Fld:I,1106,V:1-SR,C09,G6,readback,CH,,Horizontal Corrector
V:1-SR:C09-MG:G6{CV:1107}Fld:SP,1107,V:1-SR,C09,G6,setpoint,CV,,Vertical Corrector
V:1-SR:C09-MG:G6{CV:1107}Fld:I,1107,V:1-SR,C09,G6,readback,CV,,Vertical Corrector
V:1-SR:C09-MG:G6{QH1:1110}Fld:SP,1110,V:1-SR,C09,G6,setpoint,QH1G6C01B,K,Quadrupole
V:1-SR:C09-MG:G6{QH1:1110}Fld:I,1110,V:1-SR,C09,G6,readback,QH1G6C01B,K,Quadrupole
V:1-SR:C09-BI:G6{BPM:1112}SA:X,1112,V:1-SR,C09,G6,X,BPM,,Beam Position Monitor
V:1-SR:C09-BI:G6{BPM:1112}SA:Y,1112,V:1-SR,C09,G6,Y,BPM,,Beam Position Monitor
V:1-SR:C09-MG:G6{SH1:1114}Fld:SP,1114,V:1-SR,C09,G6,setpoint,SH1G6C01B,K,Sextupole
