#pv_name, el_idx_va, machine, cell, girder, handle, el_name_va, el_field_va, el_type_va
V:3-BSR-MG{SM1G4C14B_T2:5533}Fld:SP,5533,V:3-BSR,,,setpoint,SM1G4C14B_T2,K,Sextupole
V:3-BSR-MG{SM1G4C14B_T2:5533}Fld:I,5533,V:3-BSR,,,readback,SM1G4C14B_T2,K,Sextupole
V:3-BSR-BI{PM1G4C14B_T2:5535}SA:X,5535,V:3-BSR,,,readback,PM1G4C14B_T2,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C14B_T2:5535}SA:Y,5535,V:3-BSR,,,readback,PM1G4C14B_T2,Y,Beam Position Monitor
V:3-BSR-MG{QM1G4C14B_T2:5537}Fld:SP,5537,V:3-BSR,,,setpoint,QM1G4C14B_T2,K,Quadrupole
V:3-BSR-MG{QM1G4C14B_T2:5537}Fld:I,5537,V:3-BSR,,,readback,QM1G4C14B_T2,K,Quadrupole
V:3-BSR-MG{CXM1G4C14B_T2:5540}Fld:SP,5540,V:3-BSR,,,setpoint,CXM1G4C14B_T2,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C14B_T2:5540}Fld:I,5540,V:3-BSR,,,readback,CXM1G4C14B_T2,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C14B_T2:5541}Fld:SP,5541,V:3-BSR,,,setpoint,CYM1G4C14B_T2,,Vertical Corrector
V:3-BSR-MG{CYM1G4C14B_T2:5541}Fld:I,5541,V:3-BSR,,,readback,CYM1G4C14B_T2,,Vertical Corrector
V:3-BSR-MG{B1G5C14B_T2:5548}Fld:SP,5548,V:3-BSR,,,setpoint,B1G5C14B_T2,T,Bending
V:3-BSR-MG{B1G5C14B_T2:5548}Fld:I,5548,V:3-BSR,,,readback,B1G5C14B_T2,T,Bending
V:3-BSR-MG{QL3G6C14B_T2:5553}Fld:SP,5553,V:3-BSR,,,setpoint,QL3G6C14B_T2,K,Quadrupole
V:3-BSR-MG{QL3G6C14B_T2:5553}Fld:I,5553,V:3-BSR,,,readback,QL3G6C14B_T2,K,Quadrupole
V:3-BSR-BI{PL2G6C14B_T2:5555}SA:X,5555,V:3-BSR,,,readback,PL2G6C14B_T2,X,Beam Position Monitor
V:3-BSR-BI{PL2G6C14B_T2:5555}SA:Y,5555,V:3-BSR,,,readback,PL2G6C14B_T2,Y,Beam Position Monitor
V:3-BSR-MG{SL3G6C14B_T2:5557}Fld:SP,5557,V:3-BSR,,,setpoint,SL3G6C14B_T2,K,Sextupole
V:3-BSR-MG{SL3G6C14B_T2:5557}Fld:I,5557,V:3-BSR,,,readback,SL3G6C14B_T2,K,Sextupole
V:3-BSR-MG{CXL2G6C14B_T2:5560}Fld:SP,5560,V:3-BSR,,,setpoint,CXL2G6C14B_T2,,Horizontal Corrector
V:3-BSR-MG{CXL2G6C14B_T2:5560}Fld:I,5560,V:3-BSR,,,readback,CXL2G6C14B_T2,,Horizontal Corrector
V:3-BSR-MG{CYL2G6C14B_T2:5561}Fld:SP,5561,V:3-BSR,,,setpoint,CYL2G6C14B_T2,,Vertical Corrector
V:3-BSR-MG{CYL2G6C14B_T2:5561}Fld:I,5561,V:3-BSR,,,readback,CYL2G6C14B_T2,,Vertical Corrector
V:3-BSR-MG{QL2G6C14B_T2:5564}Fld:SP,5564,V:3-BSR,,,setpoint,QL2G6C14B_T2,K,Quadrupole
V:3-BSR-MG{QL2G6C14B_T2:5564}Fld:I,5564,V:3-BSR,,,readback,QL2G6C14B_T2,K,Quadrupole
V:3-BSR-MG{SL2G6C14B_T2:5566}Fld:SP,5566,V:3-BSR,,,setpoint,SL2G6C14B_T2,K,Sextupole
V:3-BSR-MG{SL2G6C14B_T2:5566}Fld:I,5566,V:3-BSR,,,readback,SL2G6C14B_T2,K,Sextupole
V:3-BSR-MG{CXL1G6C14B_T2:5569}Fld:SP,5569,V:3-BSR,,,setpoint,CXL1G6C14B_T2,,Horizontal Corrector
V:3-BSR-MG{CXL1G6C14B_T2:5569}Fld:I,5569,V:3-BSR,,,readback,CXL1G6C14B_T2,,Horizontal Corrector
V:3-BSR-MG{CYL1G6C14B_T2:5570}Fld:SP,5570,V:3-BSR,,,setpoint,CYL1G6C14B_T2,,Vertical Corrector
V:3-BSR-MG{CYL1G6C14B_T2:5570}Fld:I,5570,V:3-BSR,,,readback,CYL1G6C14B_T2,,Vertical Corrector
V:3-BSR-MG{QL1G6C14B_T2:5573}Fld:SP,5573,V:3-BSR,,,setpoint,QL1G6C14B_T2,K,Quadrupole
V:3-BSR-MG{QL1G6C14B_T2:5573}Fld:I,5573,V:3-BSR,,,readback,QL1G6C14B_T2,K,Quadrupole
V:3-BSR-BI{PL1G6C14B_T2:5575}SA:X,5575,V:3-BSR,,,readback,PL1G6C14B_T2,X,Beam Position Monitor
V:3-BSR-BI{PL1G6C14B_T2:5575}SA:Y,5575,V:3-BSR,,,readback,PL1G6C14B_T2,Y,Beam Position Monitor
V:3-BSR-MG{SL1G6C14B_T2:5577}Fld:SP,5577,V:3-BSR,,,setpoint,SL1G6C14B_T2,K,Sextupole
V:3-BSR-MG{SL1G6C14B_T2:5577}Fld:I,5577,V:3-BSR,,,readback,SL1G6C14B_T2,K,Sextupole
V:3-BSR-MG{FXL1G1C15A_T2:5582}Fld:SP,5582,V:3-BSR,,,setpoint,FXL1G1C15A_T2,,Horizontal Corrector
V:3-BSR-MG{FXL1G1C15A_T2:5582}Fld:I,5582,V:3-BSR,,,readback,FXL1G1C15A_T2,,Horizontal Corrector
V:3-BSR-MG{FYL1G1C15A_T2:5583}Fld:SP,5583,V:3-BSR,,,setpoint,FYL1G1C15A_T2,,Vertical Corrector
V:3-BSR-MG{FYL1G1C15A_T2:5583}Fld:I,5583,V:3-BSR,,,readback,FYL1G1C15A_T2,,Vertical Corrector
V:3-BSR-MG{FXL2G1C15A_T2:5592}Fld:SP,5592,V:3-BSR,,,setpoint,FXL2G1C15A_T2,,Horizontal Corrector
V:3-BSR-MG{FXL2G1C15A_T2:5592}Fld:I,5592,V:3-BSR,,,readback,FXL2G1C15A_T2,,Horizontal Corrector
V:3-BSR-MG{FYL2G1C15A_T2:5593}Fld:SP,5593,V:3-BSR,,,setpoint,FYL2G1C15A_T2,,Vertical Corrector
V:3-BSR-MG{FYL2G1C15A_T2:5593}Fld:I,5593,V:3-BSR,,,readback,FYL2G1C15A_T2,,Vertical Corrector
V:3-BSR-MG{SL1G2C15A_T2:5598}Fld:SP,5598,V:3-BSR,,,setpoint,SL1G2C15A_T2,K,Sextupole
V:3-BSR-MG{SL1G2C15A_T2:5598}Fld:I,5598,V:3-BSR,,,readback,SL1G2C15A_T2,K,Sextupole
V:3-BSR-BI{PL1G2C15A_T2:5600}SA:X,5600,V:3-BSR,,,readback,PL1G2C15A_T2,X,Beam Position Monitor
V:3-BSR-BI{PL1G2C15A_T2:5600}SA:Y,5600,V:3-BSR,,,readback,PL1G2C15A_T2,Y,Beam Position Monitor
V:3-BSR-MG{QL1G2C15A_T2:5602}Fld:SP,5602,V:3-BSR,,,setpoint,QL1G2C15A_T2,K,Quadrupole
V:3-BSR-MG{QL1G2C15A_T2:5602}Fld:I,5602,V:3-BSR,,,readback,QL1G2C15A_T2,K,Quadrupole
V:3-BSR-MG{CXL1G2C15A_T2:5605}Fld:SP,5605,V:3-BSR,,,setpoint,CXL1G2C15A_T2,,Horizontal Corrector
V:3-BSR-MG{CXL1G2C15A_T2:5605}Fld:I,5605,V:3-BSR,,,readback,CXL1G2C15A_T2,,Horizontal Corrector
V:3-BSR-MG{CYL1G2C15A_T2:5606}Fld:SP,5606,V:3-BSR,,,setpoint,CYL1G2C15A_T2,,Vertical Corrector
V:3-BSR-MG{CYL1G2C15A_T2:5606}Fld:I,5606,V:3-BSR,,,readback,CYL1G2C15A_T2,,Vertical Corrector
V:3-BSR-MG{SL2G2C15A_T2:5609}Fld:SP,5609,V:3-BSR,,,setpoint,SL2G2C15A_T2,K,Sextupole
V:3-BSR-MG{SL2G2C15A_T2:5609}Fld:I,5609,V:3-BSR,,,readback,SL2G2C15A_T2,K,Sextupole
V:3-BSR-MG{QL2G2C15A_T2:5611}Fld:SP,5611,V:3-BSR,,,setpoint,QL2G2C15A_T2,K,Quadrupole
V:3-BSR-MG{QL2G2C15A_T2:5611}Fld:I,5611,V:3-BSR,,,readback,QL2G2C15A_T2,K,Quadrupole
V:3-BSR-MG{CXL2G2C15A_T2:5614}Fld:SP,5614,V:3-BSR,,,setpoint,CXL2G2C15A_T2,,Horizontal Corrector
V:3-BSR-MG{CXL2G2C15A_T2:5614}Fld:I,5614,V:3-BSR,,,readback,CXL2G2C15A_T2,,Horizontal Corrector
V:3-BSR-MG{CYL2G2C15A_T2:5615}Fld:SP,5615,V:3-BSR,,,setpoint,CYL2G2C15A_T2,,Vertical Corrector
V:3-BSR-MG{CYL2G2C15A_T2:5615}Fld:I,5615,V:3-BSR,,,readback,CYL2G2C15A_T2,,Vertical Corrector
V:3-BSR-MG{SL3G2C15A_T2:5618}Fld:SP,5618,V:3-BSR,,,setpoint,SL3G2C15A_T2,K,Sextupole
V:3-BSR-MG{SL3G2C15A_T2:5618}Fld:I,5618,V:3-BSR,,,readback,SL3G2C15A_T2,K,Sextupole
V:3-BSR-BI{PL2G2C15A_T2:5620}SA:X,5620,V:3-BSR,,,readback,PL2G2C15A_T2,X,Beam Position Monitor
V:3-BSR-BI{PL2G2C15A_T2:5620}SA:Y,5620,V:3-BSR,,,readback,PL2G2C15A_T2,Y,Beam Position Monitor
V:3-BSR-MG{QL3G2C15A_T2:5622}Fld:SP,5622,V:3-BSR,,,setpoint,QL3G2C15A_T2,K,Quadrupole
V:3-BSR-MG{QL3G2C15A_T2:5622}Fld:I,5622,V:3-BSR,,,readback,QL3G2C15A_T2,K,Quadrupole
V:3-BSR-MG{B1G3C15A_T2:5627}Fld:SP,5627,V:3-BSR,,,setpoint,B1G3C15A_T2,T,Bending
V:3-BSR-MG{B1G3C15A_T2:5627}Fld:I,5627,V:3-BSR,,,readback,B1G3C15A_T2,T,Bending
V:3-BSR-MG{SQMHG4C15A_T2:5631}Fld:SP,5631,V:3-BSR,,,setpoint,SQMHG4C15A_T2,K,Quadrupole
V:3-BSR-MG{SQMHG4C15A_T2:5631}Fld:I,5631,V:3-BSR,,,readback,SQMHG4C15A_T2,K,Quadrupole
V:3-BSR-MG{CXM1G4C15A_T2:5632}Fld:SP,5632,V:3-BSR,,,setpoint,CXM1G4C15A_T2,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C15A_T2:5632}Fld:I,5632,V:3-BSR,,,readback,CXM1G4C15A_T2,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C15A_T2:5633}Fld:SP,5633,V:3-BSR,,,setpoint,CYM1G4C15A_T2,,Vertical Corrector
V:3-BSR-MG{CYM1G4C15A_T2:5633}Fld:I,5633,V:3-BSR,,,readback,CYM1G4C15A_T2,,Vertical Corrector
V:3-BSR-MG{SQMHG4C15A_T2:5634}Fld:SP,5634,V:3-BSR,,,setpoint,SQMHG4C15A_T2,K,Quadrupole
V:3-BSR-MG{SQMHG4C15A_T2:5634}Fld:I,5634,V:3-BSR,,,readback,SQMHG4C15A_T2,K,Quadrupole
V:3-BSR-MG{QM1G4C15A_T2:5636}Fld:SP,5636,V:3-BSR,,,setpoint,QM1G4C15A_T2,K,Quadrupole
V:3-BSR-MG{QM1G4C15A_T2:5636}Fld:I,5636,V:3-BSR,,,readback,QM1G4C15A_T2,K,Quadrupole
V:3-BSR-MG{SM1G4C15A_T2:5638}Fld:SP,5638,V:3-BSR,,,setpoint,SM1G4C15A_T2,K,Sextupole
V:3-BSR-MG{SM1G4C15A_T2:5638}Fld:I,5638,V:3-BSR,,,readback,SM1G4C15A_T2,K,Sextupole
V:3-BSR-MG{FXM1G4C15A_T2:5641}Fld:SP,5641,V:3-BSR,,,setpoint,FXM1G4C15A_T2,,Horizontal Corrector
V:3-BSR-MG{FXM1G4C15A_T2:5641}Fld:I,5641,V:3-BSR,,,readback,FXM1G4C15A_T2,,Horizontal Corrector
V:3-BSR-MG{FYM1G4C15A_T2:5642}Fld:SP,5642,V:3-BSR,,,setpoint,FYM1G4C15A_T2,,Vertical Corrector
V:3-BSR-MG{FYM1G4C15A_T2:5642}Fld:I,5642,V:3-BSR,,,readback,FYM1G4C15A_T2,,Vertical Corrector
V:3-BSR-BI{PM1G4C15A_T2:5645}SA:X,5645,V:3-BSR,,,readback,PM1G4C15A_T2,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C15A_T2:5645}SA:Y,5645,V:3-BSR,,,readback,PM1G4C15A_T2,Y,Beam Position Monitor
V:3-BSR-MG{QM2G4C15A_T2:5647}Fld:SP,5647,V:3-BSR,,,setpoint,QM2G4C15A_T2,K,Quadrupole
V:3-BSR-MG{QM2G4C15A_T2:5647}Fld:I,5647,V:3-BSR,,,readback,QM2G4C15A_T2,K,Quadrupole
V:3-BSR-MG{SM2G4C15B_T2:5649}Fld:SP,5649,V:3-BSR,,,setpoint,SM2G4C15B_T2,K,Sextupole
V:3-BSR-MG{SM2G4C15B_T2:5649}Fld:I,5649,V:3-BSR,,,readback,SM2G4C15B_T2,K,Sextupole
V:3-BSR-MG{QM2G4C15B_T2:5651}Fld:SP,5651,V:3-BSR,,,setpoint,QM2G4C15B_T2,K,Quadrupole
V:3-BSR-MG{QM2G4C15B_T2:5651}Fld:I,5651,V:3-BSR,,,readback,QM2G4C15B_T2,K,Quadrupole
V:3-BSR-MG{SM1G4C15B_T2:5653}Fld:SP,5653,V:3-BSR,,,setpoint,SM1G4C15B_T2,K,Sextupole
V:3-BSR-MG{SM1G4C15B_T2:5653}Fld:I,5653,V:3-BSR,,,readback,SM1G4C15B_T2,K,Sextupole
V:3-BSR-BI{PM1G4C15B_T2:5655}SA:X,5655,V:3-BSR,,,readback,PM1G4C15B_T2,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C15B_T2:5655}SA:Y,5655,V:3-BSR,,,readback,PM1G4C15B_T2,Y,Beam Position Monitor
V:3-BSR-MG{QM1G4C15B_T2:5657}Fld:SP,5657,V:3-BSR,,,setpoint,QM1G4C15B_T2,K,Quadrupole
V:3-BSR-MG{QM1G4C15B_T2:5657}Fld:I,5657,V:3-BSR,,,readback,QM1G4C15B_T2,K,Quadrupole
V:3-BSR-MG{CXM1G4C15B_T2:5660}Fld:SP,5660,V:3-BSR,,,setpoint,CXM1G4C15B_T2,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C15B_T2:5660}Fld:I,5660,V:3-BSR,,,readback,CXM1G4C15B_T2,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C15B_T2:5661}Fld:SP,5661,V:3-BSR,,,setpoint,CYM1G4C15B_T2,,Vertical Corrector
V:3-BSR-MG{CYM1G4C15B_T2:5661}Fld:I,5661,V:3-BSR,,,readback,CYM1G4C15B_T2,,Vertical Corrector
V:3-BSR-MG{B1G5C15B_T2:5668}Fld:SP,5668,V:3-BSR,,,setpoint,B1G5C15B_T2,T,Bending
V:3-BSR-MG{B1G5C15B_T2:5668}Fld:I,5668,V:3-BSR,,,readback,B1G5C15B_T2,T,Bending
V:3-BSR-MG{CXH2G6C15B_T2:5673}Fld:SP,5673,V:3-BSR,,,setpoint,CXH2G6C15B_T2,,Horizontal Corrector
V:3-BSR-MG{CXH2G6C15B_T2:5673}Fld:I,5673,V:3-BSR,,,readback,CXH2G6C15B_T2,,Horizontal Corrector
V:3-BSR-MG{CYH2G6C15B_T2:5674}Fld:SP,5674,V:3-BSR,,,setpoint,CYH2G6C15B_T2,,Vertical Corrector
V:3-BSR-MG{CYH2G6C15B_T2:5674}Fld:I,5674,V:3-BSR,,,readback,CYH2G6C15B_T2,,Vertical Corrector
V:3-BSR-MG{SH4G6C15B_T2:5677}Fld:SP,5677,V:3-BSR,,,setpoint,SH4G6C15B_T2,K,Sextupole
V:3-BSR-MG{SH4G6C15B_T2:5677}Fld:I,5677,V:3-BSR,,,readback,SH4G6C15B_T2,K,Sextupole
V:3-BSR-BI{PH2G6C15B_T2:5679}SA:X,5679,V:3-BSR,,,readback,PH2G6C15B_T2,X,Beam Position Monitor
V:3-BSR-BI{PH2G6C15B_T2:5679}SA:Y,5679,V:3-BSR,,,readback,PH2G6C15B_T2,Y,Beam Position Monitor
V:3-BSR-MG{QH3G6C15B_T2:5681}Fld:SP,5681,V:3-BSR,,,setpoint,QH3G6C15B_T2,K,Quadrupole
V:3-BSR-MG{QH3G6C15B_T2:5681}Fld:I,5681,V:3-BSR,,,readback,QH3G6C15B_T2,K,Quadrupole
V:3-BSR-MG{SH3G6C15B_T2:5683}Fld:SP,5683,V:3-BSR,,,setpoint,SH3G6C15B_T2,K,Sextupole
V:3-BSR-MG{SH3G6C15B_T2:5683}Fld:I,5683,V:3-BSR,,,readback,SH3G6C15B_T2,K,Sextupole
V:3-BSR-MG{QH2G6C15B_T2:5685}Fld:SP,5685,V:3-BSR,,,setpoint,QH2G6C15B_T2,K,Quadrupole
V:3-BSR-MG{QH2G6C15B_T2:5685}Fld:I,5685,V:3-BSR,,,readback,QH2G6C15B_T2,K,Quadrupole
V:3-BSR-MG{CXH1G6C15B_T2:5688}Fld:SP,5688,V:3-BSR,,,setpoint,CXH1G6C15B_T2,,Horizontal Corrector
V:3-BSR-MG{CXH1G6C15B_T2:5688}Fld:I,5688,V:3-BSR,,,readback,CXH1G6C15B_T2,,Horizontal Corrector
V:3-BSR-MG{CYH1G6C15B_T2:5689}Fld:SP,5689,V:3-BSR,,,setpoint,CYH1G6C15B_T2,,Vertical Corrector
V:3-BSR-MG{CYH1G6C15B_T2:5689}Fld:I,5689,V:3-BSR,,,readback,CYH1G6C15B_T2,,Vertical Corrector
V:3-BSR-MG{QH1G6C15B_T2:5692}Fld:SP,5692,V:3-BSR,,,setpoint,QH1G6C15B_T2,K,Quadrupole
V:3-BSR-MG{QH1G6C15B_T2:5692}Fld:I,5692,V:3-BSR,,,readback,QH1G6C15B_T2,K,Quadrupole
V:3-BSR-BI{PH1G6C15B_T2:5694}SA:X,5694,V:3-BSR,,,readback,PH1G6C15B_T2,X,Beam Position Monitor
V:3-BSR-BI{PH1G6C15B_T2:5694}SA:Y,5694,V:3-BSR,,,readback,PH1G6C15B_T2,Y,Beam Position Monitor
V:3-BSR-MG{SH1G6C15B_T2:5696}Fld:SP,5696,V:3-BSR,,,setpoint,SH1G6C15B_T2,K,Sextupole
V:3-BSR-MG{SH1G6C15B_T2:5696}Fld:I,5696,V:3-BSR,,,readback,SH1G6C15B_T2,K,Sextupole
V:3-BSR-MG{FXH1G1C16A_T2:5701}Fld:SP,5701,V:3-BSR,,,setpoint,FXH1G1C16A_T2,,Horizontal Corrector
V:3-BSR-MG{FXH1G1C16A_T2:5701}Fld:I,5701,V:3-BSR,,,readback,FXH1G1C16A_T2,,Horizontal Corrector
V:3-BSR-MG{FYH1G1C16A_T2:5702}Fld:SP,5702,V:3-BSR,,,setpoint,FYH1G1C16A_T2,,Vertical Corrector
V:3-BSR-MG{FYH1G1C16A_T2:5702}Fld:I,5702,V:3-BSR,,,readback,FYH1G1C16A_T2,,Vertical Corrector
V:3-BSR-MG{FXH2G1C16A_T2:5707}Fld:SP,5707,V:3-BSR,,,setpoint,FXH2G1C16A_T2,,Horizontal Corrector
V:3-BSR-MG{FXH2G1C16A_T2:5707}Fld:I,5707,V:3-BSR,,,readback,FXH2G1C16A_T2,,Horizontal Corrector
V:3-BSR-MG{FYH2G1C16A_T2:5708}Fld:SP,5708,V:3-BSR,,,setpoint,FYH2G1C16A_T2,,Vertical Corrector
V:3-BSR-MG{FYH2G1C16A_T2:5708}Fld:I,5708,V:3-BSR,,,readback,FYH2G1C16A_T2,,Vertical Corrector
V:3-BSR-MG{SH1G2C16A_T2:5713}Fld:SP,5713,V:3-BSR,,,setpoint,SH1G2C16A_T2,K,Sextupole
V:3-BSR-MG{SH1G2C16A_T2:5713}Fld:I,5713,V:3-BSR,,,readback,SH1G2C16A_T2,K,Sextupole
V:3-BSR-BI{PH1G2C16A_T2:5715}SA:X,5715,V:3-BSR,,,readback,PH1G2C16A_T2,X,Beam Position Monitor
V:3-BSR-BI{PH1G2C16A_T2:5715}SA:Y,5715,V:3-BSR,,,readback,PH1G2C16A_T2,Y,Beam Position Monitor
V:3-BSR-MG{QH1G2C16A_T2:5717}Fld:SP,5717,V:3-BSR,,,setpoint,QH1G2C16A_T2,K,Quadrupole
V:3-BSR-MG{QH1G2C16A_T2:5717}Fld:I,5717,V:3-BSR,,,readback,QH1G2C16A_T2,K,Quadrupole
V:3-BSR-MG{SQHHG2C16A_T2:5719}Fld:SP,5719,V:3-BSR,,,setpoint,SQHHG2C16A_T2,K,Quadrupole
V:3-BSR-MG{SQHHG2C16A_T2:5719}Fld:I,5719,V:3-BSR,,,readback,SQHHG2C16A_T2,K,Quadrupole
V:3-BSR-MG{CXH1G2C16A_T2:5720}Fld:SP,5720,V:3-BSR,,,setpoint,CXH1G2C16A_T2,,Horizontal Corrector
V:3-BSR-MG{CXH1G2C16A_T2:5720}Fld:I,5720,V:3-BSR,,,readback,CXH1G2C16A_T2,,Horizontal Corrector
V:3-BSR-MG{CYH1G2C16A_T2:5721}Fld:SP,5721,V:3-BSR,,,setpoint,CYH1G2C16A_T2,,Vertical Corrector
V:3-BSR-MG{CYH1G2C16A_T2:5721}Fld:I,5721,V:3-BSR,,,readback,CYH1G2C16A_T2,,Vertical Corrector
V:3-BSR-MG{SQHHG2C16A_T2:5722}Fld:SP,5722,V:3-BSR,,,setpoint,SQHHG2C16A_T2,K,Quadrupole
V:3-BSR-MG{SQHHG2C16A_T2:5722}Fld:I,5722,V:3-BSR,,,readback,SQHHG2C16A_T2,K,Quadrupole
V:3-BSR-MG{QH2G2C16A_T2:5724}Fld:SP,5724,V:3-BSR,,,setpoint,QH2G2C16A_T2,K,Quadrupole
V:3-BSR-MG{QH2G2C16A_T2:5724}Fld:I,5724,V:3-BSR,,,readback,QH2G2C16A_T2,K,Quadrupole
V:3-BSR-MG{SH3G2C16A_T2:5726}Fld:SP,5726,V:3-BSR,,,setpoint,SH3G2C16A_T2,K,Sextupole
V:3-BSR-MG{SH3G2C16A_T2:5726}Fld:I,5726,V:3-BSR,,,readback,SH3G2C16A_T2,K,Sextupole
V:3-BSR-MG{QH3G2C16A_T2:5728}Fld:SP,5728,V:3-BSR,,,setpoint,QH3G2C16A_T2,K,Quadrupole
V:3-BSR-MG{QH3G2C16A_T2:5728}Fld:I,5728,V:3-BSR,,,readback,QH3G2C16A_T2,K,Quadrupole
V:3-BSR-BI{PH2G2C16A_T2:5730}SA:X,5730,V:3-BSR,,,readback,PH2G2C16A_T2,X,Beam Position Monitor
V:3-BSR-BI{PH2G2C16A_T2:5730}SA:Y,5730,V:3-BSR,,,readback,PH2G2C16A_T2,Y,Beam Position Monitor
V:3-BSR-MG{SH4G2C16A_T2:5732}Fld:SP,5732,V:3-BSR,,,setpoint,SH4G2C16A_T2,K,Sextupole
V:3-BSR-MG{SH4G2C16A_T2:5732}Fld:I,5732,V:3-BSR,,,readback,SH4G2C16A_T2,K,Sextupole
V:3-BSR-MG{CXH2G2C16A_T2:5735}Fld:SP,5735,V:3-BSR,,,setpoint,CXH2G2C16A_T2,,Horizontal Corrector
V:3-BSR-MG{CXH2G2C16A_T2:5735}Fld:I,5735,V:3-BSR,,,readback,CXH2G2C16A_T2,,Horizontal Corrector
V:3-BSR-MG{CYH2G2C16A_T2:5736}Fld:SP,5736,V:3-BSR,,,setpoint,CYH2G2C16A_T2,,Vertical Corrector
V:3-BSR-MG{CYH2G2C16A_T2:5736}Fld:I,5736,V:3-BSR,,,readback,CYH2G2C16A_T2,,Vertical Corrector
V:3-BSR-MG{B1G3C16A_T2:5741}Fld:SP,5741,V:3-BSR,,,setpoint,B1G3C16A_T2,T,Bending
V:3-BSR-MG{B1G3C16A_T2:5741}Fld:I,5741,V:3-BSR,,,readback,B1G3C16A_T2,T,Bending
V:3-BSR-MG{CXM1G4C16A_T2:5746}Fld:SP,5746,V:3-BSR,,,setpoint,CXM1G4C16A_T2,,Horizontal Corrector
V:3-BSR-MG{CXM1G4C16A_T2:5746}Fld:I,5746,V:3-BSR,,,readback,CXM1G4C16A_T2,,Horizontal Corrector
V:3-BSR-MG{CYM1G4C16A_T2:5747}Fld:SP,5747,V:3-BSR,,,setpoint,CYM1G4C16A_T2,,Vertical Corrector
V:3-BSR-MG{CYM1G4C16A_T2:5747}Fld:I,5747,V:3-BSR,,,readback,CYM1G4C16A_T2,,Vertical Corrector
V:3-BSR-MG{QM1G4C16A_T2:5750}Fld:SP,5750,V:3-BSR,,,setpoint,QM1G4C16A_T2,K,Quadrupole
V:3-BSR-MG{QM1G4C16A_T2:5750}Fld:I,5750,V:3-BSR,,,readback,QM1G4C16A_T2,K,Quadrupole
V:3-BSR-MG{SM1G4C16A_T2:5752}Fld:SP,5752,V:3-BSR,,,setpoint,SM1G4C16A_T2,K,Sextupole
V:3-BSR-MG{SM1G4C16A_T2:5752}Fld:I,5752,V:3-BSR,,,readback,SM1G4C16A_T2,K,Sextupole
V:3-BSR-MG{FXM1G4C16A_T2:5755}Fld:SP,5755,V:3-BSR,,,setpoint,FXM1G4C16A_T2,,Horizontal Corrector
V:3-BSR-MG{FXM1G4C16A_T2:5755}Fld:I,5755,V:3-BSR,,,readback,FXM1G4C16A_T2,,Horizontal Corrector
V:3-BSR-MG{FYM1G4C16A_T2:5756}Fld:SP,5756,V:3-BSR,,,setpoint,FYM1G4C16A_T2,,Vertical Corrector
V:3-BSR-MG{FYM1G4C16A_T2:5756}Fld:I,5756,V:3-BSR,,,readback,FYM1G4C16A_T2,,Vertical Corrector
V:3-BSR-BI{PM1G4C16A_T2:5759}SA:X,5759,V:3-BSR,,,readback,PM1G4C16A_T2,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C16A_T2:5759}SA:Y,5759,V:3-BSR,,,readback,PM1G4C16A_T2,Y,Beam Position Monitor
V:3-BSR-MG{QM2G4C16A_T2:5761}Fld:SP,5761,V:3-BSR,,,setpoint,QM2G4C16A_T2,K,Quadrupole
V:3-BSR-MG{QM2G4C16A_T2:5761}Fld:I,5761,V:3-BSR,,,readback,QM2G4C16A_T2,K,Quadrupole
V:3-BSR-MG{SM2G4C16B_T2:5763}Fld:SP,5763,V:3-BSR,,,setpoint,SM2G4C16B_T2,K,Sextupole
V:3-BSR-MG{SM2G4C16B_T2:5763}Fld:I,5763,V:3-BSR,,,readback,SM2G4C16B_T2,K,Sextupole
V:3-BSR-MG{QM2G4C16B_T2:5765}Fld:SP,5765,V:3-BSR,,,setpoint,QM2G4C16B_T2,K,Quadrupole
V:3-BSR-MG{QM2G4C16B_T2:5765}Fld:I,5765,V:3-BSR,,,readback,QM2G4C16B_T2,K,Quadrupole
V:3-BSR-MG{SM1G4C16B_T2:5767}Fld:SP,5767,V:3-BSR,,,setpoint,SM1G4C16B_T2,K,Sextupole
V:3-BSR-MG{SM1G4C16B_T2:5767}Fld:I,5767,V:3-BSR,,,readback,SM1G4C16B_T2,K,Sextupole
V:3-BSR-BI{PM1G4C16B_T2:5769}SA:X,5769,V:3-BSR,,,readback,PM1G4C16B_T2,X,Beam Position Monitor
V:3-BSR-BI{PM1G4C16B_T2:5769}SA:Y,5769,V:3-BSR,,,readback,PM1G4C16B_T2,Y,Beam Position Monitor
V:3-BSR-MG{QM1G4C16B_T2:5771}Fld:SP,5771,V:3-BSR,,,setpoint,QM1G4C16B_T2,K,Quadrupole
V:3-BSR-MG{QM1G4C16B_T2:5771}Fld:I,5771,V:3-BSR,,,readback,QM1G4C16B_T2,K,Quadrupole
